Estimate Total Population,Male Estimate Total,Male Margin od Error Total,Estimate Total Income,Estimate Mean income (dollars),Margin of Error Mean income (dollars),Estimate Margin of Error Total,Estimate Total Insured,Margin of Error Total Insured,Estimate Total Uninsured,Margin of Error Total Uninsured,Estimate Total Poverty,Margin of Error Total Poverty,Estimate Below Poverty,Margin of Error Below Poverty,Estimate Number Population 16 years and over,Margin of Error Number Population 16 years and over,Estimate Percent Unemployed,Margin of Error Percent Unemployed,Estimate PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL,Margin of Error PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL,Estimate Occupied housing units,Margin of Error Occupied housing units,Estimate Owner-occupied housing units,Margin of Error Owner-occupied housing units,Estimate Owner-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Margin of Error Owner-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Estimate Renter-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Margin of Error Renter-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Estimate Number Women 15 to 50 years,Margin of Error Number Women 15 to 50 years,"Estimate Women with births (Rate per 1,000 women)","Margin of Error Women with births (Rate per 1,000 women)","Estimate Percent of women who had a birth in the past 12 months who were unmarried (Rate per 1,000 women)","Margin of Error Percent of women who had a birth in the past 12 months who were unmarried (Rate per 1,000 women)",Estimate Male Mean usual hrs worked,Margin of Error Male Mean usual hrs worked,Estimate Female Mean usual hrs worked,Margin of Error Female Mean usual hrs worked,Estimate Total Education,Margin of Error Total Education,Estimate Less than high school graduate,Margin of Error Less than high school graduate,Population
0.4672988622435224,0.23142460928650602,0.00030498139924883794,0.1758985943840713,0.0006717784673300164,0.00919583385368434,0.00011013551912818564,0.45764874949802925,0.0001755661393542303,0.0703122505881027,0.0013741635231267278,0.4530157072934783,0.00028509916658346526,0.07517170924827936,0.0017944618718347273,0.36501706601491857,0.00030112545109555356,6.868407648037837e-07,3.614951393704124e-08,1.4700802334396771e-06,4.819935191605499e-08,0.1758985943840713,0.0006717784673300164,0.11457190797691914,0.0008833736222414978,9.061478160218338e-05,1.3254821776915123e-06,8.880730590533132e-05,9.639870383210998e-07,0.006340865741316614,0.0003649895923843264,6.988906027827973e-06,3.6149513937041243e-07,4.5909882700042375e-06,3.373954634123849e-07,5.121181141080843e-06,2.4099675958027496e-08,4.410240700319032e-06,2.4099675958027496e-08,0.30484704355537195,0.0003836668412517977,0.03879204340583896,0.0008343307816669119,3911338
0.4605221225973097,0.22784532159475468,0.000414444960124614,0.1781093745216642,0.0007741409638599703,0.009518314856665464,0.00011680550653386127,0.45600614565005765,0.00011320970643202443,0.044386208476418956,0.001472074164271334,0.4516179935967483,0.00030691893772452525,0.07475204437512105,0.0024647469794816467,0.37238430636567016,0.0004486630578679001,9.047497030428182e-07,3.4798065501646855e-08,1.275929068393718e-06,5.799677583607809e-08,0.1781093745216642,0.0007741409638599703,0.10815145963070505,0.001054613371803244,0.0001315366875962251,1.8558968267544988e-06,0.0001071780417450723,1.1599355167215617e-06,0.0050943207958894276,0.0004139809859179254,5.567690480263497e-06,4.639742066886247e-07,4.1177710843615445e-06,4.87172917023056e-07,4.639742066886247e-06,2.3198710334431238e-08,4.001777532689388e-06,2.3198710334431238e-08,0.3186292987206911,0.00040783332767930114,0.03287790824726598,0.0010975309859219417,4028977
0.4619812323033039,0.22591983449247097,0.0001366736871043086,0.17868998930866278,0.00046526136466542054,0.003172542026352273,2.341119461897752e-05,0.45459680682035436,3.0383973263210022e-05,0.03846144958933215,0.0007410293407868024,0.44695644784561345,0.00013981685675222685,0.060775605744412674,0.0011408260686473042,0.3759355180560707,0.00016597380876478816,2.528987073037695e-07,7.225677351536272e-09,3.396068355222048e-07,1.0838516027304406e-08,0.17868998930866278,0.00046526136466542054,0.1229869535785756,0.0005174668835302701,3.4972278381435555e-05,2.1677032054608815e-07,3.0636871970513795e-05,2.1677032054608815e-07,0.00533829429892824,0.00021919092245885281,1.806419337884068e-06,7.225677351536271e-08,1.3548145034130509e-06,6.141825748805831e-08,1.4812638570649356e-06,3.612838675768136e-09,1.275332052546152e-06,3.612838675768136e-09,0.3200565009540869,0.0001525340488909307,0.033778885510055826,0.0005732129842973725,12802503
0.46234736177377944,0.22419075132850655,0.0006077446928420573,0.17949895054183138,0.0014577985530537308,0.03994771153692683,0.0008978146183369686,0.45560652229671944,0.0002966425068883005,0.03379139363178559,0.0026242126643338725,0.4450316770068491,0.00026246508364267647,0.0637961040367932,0.004001387552295362,0.3803806992168224,0.0006563817951531376,3.4177423245623982e-06,2.629032557355691e-07,4.381720928926152e-06,4.381720928926152e-07,0.17949895054183138,0.0014577985530537308,0.10554601739178736,0.002125134650529184,0.0006243952323719766,1.3145162786778456e-05,0.0004092527347617026,7.010753486281843e-06,0.004486005887034595,0.000686615669562728,1.752688371570461e-05,2.629032557355691e-06,2.0594088365952915e-05,3.198656278116091e-06,1.73077976692583e-05,1.3145162786778454e-07,1.5116937204795223e-05,1.7526883715704607e-07,0.31805641524005546,0.0005529731812304804,0.04523907773069805,0.0021856023993483647,1056298
0.4639677206927887,0.22575452443702324,0.0004423191414332588,0.17540243801875421,0.0009745998707812048,0.007015755724322232,9.216982326371358e-05,0.45448767032918547,0.00023647320281096516,0.06159603677458156,0.0016366864345588807,0.45044055099581537,0.0002574994437429998,0.08101919485345556,0.0022171643006551433,0.37172780995930166,0.0004227330539897197,7.776828837875833e-07,2.8803069769910494e-08,1.2673350698760616e-06,5.760613953982099e-08,0.17540243801875421,0.0009745998707812048,0.11935771289116007,0.0011423297470746503,7.546404279716549e-05,9.601023256636831e-07,7.594409395999734e-05,6.720716279645782e-07,0.005381853586507776,0.0004253253302690116,4.704501395752047e-06,3.840409302654733e-07,4.368465581769758e-06,3.6483888375219956e-07,3.955621581734375e-06,1.9202046513273663e-08,3.456368372389259e-06,1.9202046513273663e-08,0.3130825516724149,0.0004740985284127267,0.04339336077209122,0.0012252825880119925,4896146
0.4665135786944018,0.23369067281154762,0.0012784115181381445,0.18288994547872364,0.0014522929821107406,0.04426322172509957,0.001259820418216546,0.45679590140597104,0.00040244263359695223,0.04479962963754333,0.0024332469015033117,0.4507647298725819,0.0005894472269259708,0.06388940847468572,0.003378659012222239,0.3639284361240787,0.0009421313283798216,2.132508520418633e-06,2.7339852825879907e-07,5.139892331265423e-06,4.3743764521407854e-07,0.18288994547872364,0.0014522929821107406,0.12467519685657755,0.0019515186947113078,0.0004270485011402442,1.0935941130351962e-05,0.000353777695566886,7.655158791246374e-06,0.005872053589942487,0.0006949790588338672,3.11674322215031e-05,3.827579395623187e-06,1.7114747869000824e-05,3.4995011617126283e-06,2.351227343025672e-05,2.1871882260703927e-07,1.9794053445937055e-05,2.1871882260703927e-07,0.3037392033308476,0.0012073279007908566,0.025357166698947095,0.0013560567001636434,858469
0.46306824657397017,0.22556122455351812,0.0003426337022193126,0.17744445115151283,0.0008000207058628812,0.005257511238820856,6.780555518537367e-05,0.45595431963447447,0.0001309446175217018,0.05488919791027539,0.0013606361876823054,0.45156541240551007,0.0002572227421943581,0.08281660211419653,0.001978380854683984,0.3692303782124476,0.0003024735819426784,5.514946094326534e-07,2.121133113202513e-08,9.68650788362481e-07,2.8281774842700177e-08,0.17744445115151283,0.0008000207058628812,0.11735501259647306,0.001010861337315211,5.7058480745147604e-05,6.36339933960754e-07,5.444241657219784e-05,4.94931059747253e-07,0.00571694867114052,0.0003068572570432969,3.6766307295510225e-06,2.121133113202513e-07,2.8281774842700175e-06,2.121133113202513e-07,2.9200932525087927e-06,1.4140887421350089e-08,2.552430179553691e-06,1.4140887421350089e-08,0.3128722956212795,0.00036285517123184325,0.04447245460021206,0.000851352127202382,6600299
0.4708731506316078,0.23379179189440397,0.00014536530270055841,0.16205029441452926,0.0003968462283169895,0.001504588526005203,9.781851659734765e-06,0.4626438185710109,6.71104894226803e-05,0.0881672701248626,0.0007466522307060045,0.4601006943478101,9.470928517693196e-05,0.07901828679992041,0.0010425707110052306,0.3599327691253089,0.00015004661742343148,1.0655231272211083e-07,1.7467592249526367e-09,2.3406573614365332e-07,3.4935184499052734e-09,0.16205029441452926,0.0003968462283169895,0.09911532811354473,0.0004941407171468514,1.7223045958032997e-05,1.2227314574668455e-07,1.5650962655575623e-05,6.987036899810546e-08,0.00681578462539619,0.00019282475084252156,1.0131203504725292e-06,3.493518449905273e-08,6.288333209829492e-07,2.6201388374289548e-08,7.458661890547759e-07,1.7467592249526367e-09,6.463009132324755e-07,1.7467592249526367e-09,0.29848425998957456,0.00015388948771832728,0.053200958376421206,0.0005351022209719907,27469114
0.4801389960809898,0.24138710988497702,0.00037214866484196137,0.14983348063608595,0.0007612650899397596,0.014089930225522414,0.0002005132437925342,0.4757993282440186,0.00021878621637574317,0.05963564069225263,0.002193735619230606,0.47277433552379294,0.0003148824739785118,0.05545520875922081,0.0026649172694119235,0.34758522144698273,0.0004905966835509767,8.157577046075436e-07,4.894546227645261e-08,1.386788097832824e-06,9.789092455290522e-08,0.14983348063608595,0.0007612650899397596,0.10362782218632824,0.0010991519311882043,0.0001850138474049909,2.284121572901122e-06,0.00014455226525645671,2.1209700319796134e-06,0.008330517679452235,0.0006310701602843957,1.142060786450561e-05,8.157577046075436e-07,2.4799034220069322e-06,4.894546227645262e-07,6.591322253228951e-06,3.2630308184301744e-08,5.3513705422254855e-06,3.2630308184301744e-08,0.2781299789612872,0.00038503763657476054,0.02390561638198314,0.0010257337377735252,2995919
0.4573276260242603,0.22518583934311479,0.0008255169401167616,0.1877514562239562,0.002318892412688728,0.060609439145371924,0.0019335051939604788,0.45286866670757303,0.00019269360936412472,0.022419609489501724,0.001917447393180135,0.43926770944662186,0.0006437718312846894,0.05339145769460742,0.0034480477675610803,0.37975166055438425,0.0007685847373500883,4.014450195085932e-06,4.379400212821016e-07,6.350130308590473e-06,6.569100319231525e-07,0.1877514562239562,0.002318892412688728,0.131516307991157,0.0024984478214143896,0.0008430345409680456,1.8247500886754236e-05,0.0006693183325261453,1.8977400922224403e-05,0.004937773739955696,0.0008357355406133439,3.430530166709796e-05,5.839200283761355e-06,2.175102105701105e-05,6.934050336966609e-06,2.9487961432994843e-05,2.9196001418806776e-07,2.5692481248549966e-05,2.9196001418806776e-07,0.3198998576458304,0.0008123787394782986,0.025580806543123027,0.002352467814320356,626042
0.46657164976342064,0.2293367742110451,0.00030993492957564643,0.1728048335787326,0.0007259459433470439,0.005751251400650239,4.701417572120184e-05,0.45472536630890253,0.00025552400630355227,0.04951539711272933,0.001258007443314638,0.45278741845056875,0.00018211689045757564,0.05342441008547703,0.0014509953112333736,0.37345623628388924,0.0002813565867653807,3.418193943972958e-07,1.1207193258927732e-08,4.6509852024550094e-07,1.6810789888391597e-08,0.1728048335787326,0.0007259459433470439,0.1129019373220335,0.0009324384791427874,6.970874207053049e-05,6.163956292410253e-07,6.253613838481675e-05,5.603596629463866e-07,0.006344560211777873,0.00028668000356337137,3.0819781462051264e-06,1.1207193258927732e-07,1.6138358292855934e-06,1.2327912584820506e-07,2.3142854079685764e-06,5.603596629463866e-09,2.039709173124847e-06,5.603596629463866e-09,0.3151067690848101,0.0003688847661176063,0.036142581864412694,0.0007461188912131138,8382993
0.4636997201059633,0.2317731626130382,0.00024027049037074396,0.17595765134406557,0.0006511402521225191,0.006236985910331685,6.842357227830425e-05,0.4566916228623647,0.0002163025403884205,0.04220027103545233,0.0011033793521999483,0.454924101465997,0.00024677138639334675,0.059993354780548985,0.0016721092557531085,0.37005602020639605,0.0002487413548850446,4.268265065345274e-07,1.9699684916978188e-08,5.778574242313602e-07,2.626624655597092e-08,0.17595765134406557,0.0006511402521225191,0.1086516421911015,0.0008393379086960507,8.490564199217599e-05,8.536530130690548e-07,6.776691611440497e-05,6.56656163899273e-07,0.005739700197410765,0.00034034488974899314,3.414612052276219e-06,1.9699684916978189e-07,1.9305691218638625e-06,1.7073060261381098e-07,2.692290271987019e-06,6.56656163899273e-09,2.3048631352864483e-06,1.313312327798546e-08,0.3141760909677449,0.0002870900748567621,0.03011169071738145,0.0007204174774138924,7170351
0.45844188735229313,0.22662513317908284,0.00064542200485359,0.18219854388453308,0.0015604098988744374,0.016270333065923376,0.00028492718064553876,0.4511353633894784,0.00012388138288936467,0.03867329011040186,0.0019427078464710167,0.444226003140207,0.0006706938069630204,0.08120771516269944,0.0029937174989043865,0.3742971923640526,0.0005946306378689504,1.7095630838732324e-06,1.2388138288936467e-07,3.2456922317013543e-06,1.7343393604511054e-07,0.18219854388453308,0.0015604098988744374,0.1315013267508895,0.0018086681901847241,0.00012264256906047104,2.4776276577872935e-06,0.00016253237435084645,2.725390423566023e-06,0.004668593795568597,0.0005470601868394344,1.139708722582155e-05,1.2388138288936467e-06,9.935286907727047e-06,1.3626952117830114e-06,1.0257378503239395e-05,7.43288297336188e-08,8.86990701487851e-06,4.9552553155745874e-08,0.3211872614172558,0.000680108792062612,0.047581848116741855,0.0018703611188636278,1844128
0.46199810194084256,0.22933001862959632,0.00023847904408325884,0.18517312006906972,0.0006221157566546117,0.006621163634767868,7.510645533712324e-05,0.45615335931231615,4.525645385698452e-05,0.03351890367819352,0.0009315286752229313,0.44963458439230275,0.0002256403337692207,0.05924021664715596,0.0015911976595461045,0.36966073324930926,0.0003185604996670719,4.2528227915251407e-07,1.6048387892547704e-08,7.221774551646466e-07,2.407258183882155e-08,0.18517312006906972,0.0006221157566546117,0.12332327506670657,0.0009034439964109728,8.401331061748721e-05,6.419355157019081e-07,6.274919665986151e-05,4.81451636776431e-07,0.005376049460124555,0.00028790807879230576,4.092338912599664e-06,2.407258183882155e-07,2.6078630325390016e-06,2.0060484865684628e-07,3.3059679058648267e-06,8.024193946273852e-09,2.8245162690883958e-06,8.024193946273852e-09,0.3127960792199477,0.0002980988051040736,0.02701232553297844,0.0006233193857465528,5771337
0.46192814731349696,0.23500053709691185,0.001873323908266626,0.1839273537861408,0.002362017101727485,0.0674238453838943,0.0021081813167745144,0.4545305343283411,0.0005084623355911526,0.05436355932693711,0.0037711615527748162,0.4508542646577917,0.0005922834982235977,0.05043029080869388,0.004217944164919453,0.36531160512864064,0.0012399205944120175,3.400292446410507e-06,5.535359796482221e-07,5.851666070566919e-06,7.116891166905713e-07,0.1839273537861408,0.002362017101727485,0.12305658363559625,0.002756609178648146,0.0007014091627828185,3.79567528901638e-05,0.0006262864226877028,2.3722970556352376e-05,0.005953674843959235,0.00096473413595833,4.507364405706952e-05,7.116891166905713e-06,2.0401754678463043e-05,6.563355187257491e-06,3.4872766717837996e-05,4.744594111270475e-07,2.8862947510228723e-05,3.1630627408469836e-07,0.3075778024513311,0.0017507552270588055,0.022807263892877173,0.002336712599800709,586107
0.47859564570502566,0.2298857980293572,0.0004228380728777686,0.16636891053078112,0.001222116675708281,0.004546554576917608,0.00010533860762919849,0.4749480435222804,7.620526672278765e-05,0.029159776715751852,0.0012508453868798808,0.474126375407457,0.00015928923893736673,0.21910066220111957,0.0034628212705147786,0.38817654565778803,0.00034730718904633305,2.4952166980027813e-06,9.441360478929442e-08,5.705279260838791e-06,1.0790126261633649e-07,0.16636891053078112,0.001222116675708281,0.11300499233808921,0.0013950284490509602,3.9518837433233235e-05,8.092594696225236e-07,6.298736205228642e-05,1.4836423609746266e-06,0.004869988611610077,0.0005090242063925674,5.6648162873576654e-06,5.395063130816825e-07,7.91725514447369e-06,6.608952335250611e-07,4.90950744904331e-06,4.046297348112618e-08,4.666729608156553e-06,2.6975315654084122e-08,0.0,0.0,0.0,0.0,3474182
0.46349219159755806,0.22443173006358963,0.0005131917612310863,0.17612493234562554,0.0010818044171230017,0.007133079314702491,0.00010340146267183969,0.45606054532883084,0.0001312549932070585,0.046194031115825165,0.0015275562944897056,0.45179313643994695,0.00022025274659527477,0.08356211782650767,0.0022815093950046697,0.369962706946783,0.00044708732061154305,6.867993830601899e-07,2.8616640960841242e-08,1.3068266038784168e-06,4.769440160140207e-08,0.17612493234562554,0.0010818044171230017,0.11957892675101926,0.001251214931611182,6.90614935188302e-05,1.0492768352308457e-06,6.953843753484422e-05,8.584992288252373e-07,0.005663614801363293,0.00041351046188415594,4.864828963343012e-06,3.8155521281121656e-07,4.197107340923383e-06,3.243219308895341e-07,3.9681742132366525e-06,1.907776064056083e-08,3.4530746759415103e-06,1.907776064056083e-08,0.3130900900900103,0.0005656556029926286,0.04739697931301573,0.0013353478560360552,4863300
0.4716320847436269,0.24825716271697873,0.0011062180008124807,0.15979165735177278,0.0017148933788576851,0.06733495320649918,0.0022022168976913586,0.45544119194882526,0.0011413461705842396,0.06767984796425827,0.003287357996640784,0.46034827791894206,0.0005473607544435889,0.04760314089870428,0.0037267794657856955,0.36494527837081164,0.0009133324140657318,5.04568256721628e-06,4.470857970951134e-07,4.470857970951135e-06,5.109551966801297e-07,0.15979165735177278,0.0017148933788576851,0.10214122120434961,0.0021773078318532025,0.0008686238343562204,2.6825147825706806e-05,0.0007428011171737385,1.596734989625405e-05,0.007117605889754206,0.0009867822235885004,4.087641573441037e-05,5.748245962651458e-06,2.0310469068035153e-05,4.470857970951135e-06,2.912444621076739e-05,3.19346997925081e-07,2.3823286045211042e-05,2.5547759834006486e-07,0.29988152101355564,0.0010397938252440639,0.02210903136034921,0.0018713734078409747,741894
0.46656692832589647,0.2314626200112648,0.00015675078277368573,0.1682992292841544,0.0008510597207699458,0.005541830311810913,6.915073764907148e-05,0.4591386221593271,0.00012600193698111443,0.04974315947709531,0.0014487489522091042,0.45588272937450436,0.00024257422791917365,0.0791982988310205,0.0020377601760579143,0.3685224569163037,0.00026635333533209547,4.714823021527601e-07,2.049923052838087e-08,8.54134605349203e-07,2.7332307371174498e-08,0.1682992292841544,0.0008510597207699458,0.10419266896043317,0.0008586444360654468,6.669082998566577e-05,6.833076842793624e-07,6.375260694326451e-05,6.149769158514261e-07,0.005862643269580073,0.0003310625730333511,3.689861495108557e-06,2.0499230528380872e-07,2.5487376623620213e-06,2.1865845896939598e-07,2.760563044488624e-06,1.3666153685587249e-08,2.487239970776879e-06,1.3666153685587249e-08,0.310013553142199,0.00019112115929293766,0.04311486994728021,0.0009736451193296634,6931071
0.46492129881083477,0.2284758380649433,0.0006120992425761577,0.17869098579570325,0.0012956959228212469,0.011021532956991044,0.0001946666043082042,0.45650754903344964,0.0002013792458360733,0.043327291119429956,0.0019226254199357202,0.4507362383989073,0.00046645053221564887,0.08593867121451554,0.0027276740794524874,0.36724502750704136,0.0005201516644386017,9.054260665497869e-07,6.244317700343359e-08,2.1386788123676e-06,9.366476550515038e-08,0.17869098579570325,0.0012956959228212469,0.11645652511140364,0.0015652943395335715,0.00010349956588319117,2.0294032526115916e-06,0.00010849502004346585,1.2488635400686716e-06,0.006527965831881455,0.0006152214014263293,9.522584493023622e-06,9.366476550515038e-07,5.994544992329624e-06,7.024857412886278e-07,6.540922791109668e-06,4.683238275257519e-08,5.729161490065032e-06,3.122158850171679e-08,0.31031433416947085,0.0007218431261596923,0.04528238699140746,0.0012738408108700452,2988248
0.4688060728672325,0.232823962812336,5.321024565113866e-05,0.1544493189229758,0.00023338016137828922,0.0012201948859253348,6.1318131382811145e-06,0.4628754957761439,5.924624920913413e-05,0.039728220918281446,0.0004014181890017703,0.4598627156192717,7.934230867404763e-05,0.07055989954476914,0.0008003333527185783,0.3720842536390979,0.00011985778493733867,8.742624201064871e-08,1.1976197535705303e-09,1.3533103215346992e-07,2.3952395071410605e-09,0.1544493189229758,0.00023338016137828922,0.08276538138229553,0.00033341733939403563,1.9736773538842337e-05,1.0778577782134771e-07,1.5700794969309652e-05,5.988098767852651e-08,0.005734359070663663,0.00014552277625635513,5.868336792495598e-07,1.1976197535705302e-08,4.0599309646040974e-07,1.4371437042846361e-08,4.802455211817826e-07,1.1976197535705303e-09,4.2635263227110874e-07,1.1976197535705303e-09,0.3124022624588247,5.886301088799156e-05,0.05561159301902293,0.0003775136987205025,39250017
0.46464013421396677,0.23340431206159162,0.0002975223334171955,0.1766685742479465,0.000642729986443329,0.008639643237218681,0.00010175706595121597,0.4570412230772132,0.00023076288596468223,0.036838782749746404,0.0012872481723719931,0.4546810552136401,0.00022437645923134233,0.05224514314418628,0.0017457084594693544,0.369028002913214,0.0002855158511585164,4.4279225351156743e-07,2.5545706933359655e-08,6.471579089784446e-07,2.5545706933359655e-08,0.1766685742479465,0.000642729986443329,0.11262403937595428,0.0008144822893919505,0.00010839894975388948,1.1069806337789185e-06,9.460426800987527e-05,9.366759208898541e-07,0.005582162726721308,0.0003978318093088544,4.2576178222266094e-06,3.406094257781288e-07,2.1799003249800243e-06,2.2991136240023693e-07,3.5508532637369925e-06,1.703047128890644e-08,3.0654848320031587e-06,1.703047128890644e-08,0.31266693546792484,0.00031966194609277384,0.027576846091631083,0.0008430083288008687,5540545
0.46388352465464133,0.22633777843601408,0.00024842003280273314,0.1735843699101045,0.0008670802184981513,0.0158463043805238,0.0002038516961844581,0.45704932548908594,0.00014029337265926583,0.027195986555224642,0.0017092280052069487,0.44967927281543607,0.0002652138987748368,0.047398619768912124,0.002039679614104188,0.37758772762264914,0.00036558954385425627,8.913667323655013e-07,3.875507532023918e-08,9.559585245658999e-07,5.1673433760318913e-08,0.1735843699101045,0.0008670802184981513,0.1148487279577628,0.0010868214955639074,0.0002128945470925139,2.1961209348135535e-06,0.00014313541151608338,1.5502030128095673e-06,0.004483316296629669,0.0004359945973526908,5.296526960432688e-06,5.167343376031891e-07,4.443915303387426e-06,5.167343376031891e-07,5.2706902435525286e-06,2.5836716880159457e-08,4.573098887788223e-06,2.5836716880159457e-08,0.31969294162117223,0.00024312350584230046,0.031297048625612355,0.001007373591157417,3576452
0.46312636760809067,0.22433722294469596,0.0005126079693569223,0.17262942402617384,0.0019192199043735773,0.04576507157176534,0.0011544695241104326,0.45591411546234395,0.00039020874076166865,0.026682052639936536,0.0027304819915029187,0.4506029681351387,0.00042986609082653086,0.055990303128612834,0.004683973679883167,0.3746640387300714,0.0008264395914751527,2.8396621034098847e-06,2.4479845719050733e-07,4.259493155114827e-06,4.895969143810147e-07,0.17262942402617384,0.0019192199043735773,0.12224304717956612,0.002086172452177503,0.0005566716916512136,1.4198310517049424e-05,0.0005135871631856844,1.272951977390638e-05,0.004766715558413559,0.0007965741796979108,2.1542264232764644e-05,3.4271784006671024e-06,1.600981910025918e-05,3.7209365492957112e-06,1.9730755649554887e-05,1.9583876575240587e-07,1.777236799203083e-05,1.9583876575240587e-07,0.3195285718139679,0.0006834772924758964,0.035424784740038316,0.002209550874601519,952065
0.4586373057835182,0.21812337457755357,0.00047690289119566454,0.19225326895758615,0.0020672614596893616,0.10051734772098149,0.0069713787442593714,0.45075987977243787,0.0004543881624267705,0.017042967413544635,0.0026840285750554284,0.435303177340338,0.0003008786480934021,0.07539022815038761,0.005886578176303568,0.38493772908432206,0.0008425966675631555,4.98053090948262e-06,4.0935870488898243e-07,9.551703114076258e-06,1.0916232130372867e-06,0.19225326895758615,0.0020672614596893616,0.07679228171463237,0.0024261325909753695,0.0013031252105632609,3.888907696445333e-05,0.0009667688080461469,2.660831581778386e-05,0.005850418157371707,0.0009886012723068927,2.8655109342228772e-05,4.775851557038129e-06,3.336273444845207e-05,5.321663163556771e-06,2.845042998978428e-05,4.0935870488898243e-07,2.640363646533937e-05,2.7290580325932167e-07,0.3226319696712026,0.00011120911482817357,0.03291858025364752,0.002656055730221348,681170
0.4603102206825334,0.22460543899778268,0.0001474626048682279,0.16947036545286118,0.0005256108584670267,0.0018692599584458965,1.584984573421975e-05,0.453245844525724,8.551650291557534e-05,0.060437164848233305,0.0009177923565697622,0.45074540646981626,0.0001389927016320331,0.07077673677815081,0.0010747467028662191,0.377857506571892,0.0001776863078370624,1.589526076497683e-07,4.541503075707666e-09,2.5659492377748314e-07,6.812254613561498e-09,0.16947036545286118,0.0005256108584670267,0.10808938543543431,0.0005332405836342155,2.159484712498995e-05,1.589526076497683e-07,2.3752061085951092e-05,1.1353757689269164e-07,0.00473935365720087,0.0001923099477408411,1.044545707412763e-06,4.5415030757076655e-08,9.378203851336329e-07,3.8602776143515154e-08,9.219251243686562e-07,2.270751537853833e-09,8.310950628545028e-07,2.270751537853833e-09,0.32685835717050205,0.00018788198224202612,0.04044780718305215,0.0005557664388897255,20612439
0.4688706016333003,0.22837767584295987,0.00034779062547852016,0.1678321337645558,0.0006617982365249179,0.003790215534943028,4.002552796849275e-05,0.4601125387451119,0.00016460039368694382,0.06372871907276988,0.0011902545478795705,0.4563986562984849,0.00018286892594779257,0.07780136422048117,0.0015218880794992495,0.3671400305978575,0.0002914703011467075,3.258959272663974e-07,9.180166965250631e-09,5.96710852741291e-07,1.8360333930501262e-08,0.1678321337645558,0.0006617982365249179,0.10378940708073954,0.0008941482624154114,4.557952898246938e-05,4.5900834826253153e-07,4.1723858857064115e-05,2.754050089575189e-07,0.0063281644941562175,0.00033801374766052823,2.4786450806176703e-06,1.3770250447875946e-07,1.9553755635983842e-06,1.2393225403088353e-07,1.9094747287721314e-06,4.5900834826253155e-09,1.67538047115824e-06,4.5900834826253155e-09,0.30679048508416157,0.00035830191665373214,0.04249205522871629,0.0008416377073741778,10310371
0.4715774203128922,0.23869851066841338,0.00043646184166600807,0.14689362100013054,0.0015867446726831403,0.03427921893670299,0.0006397048275587832,0.45295252296222216,0.0008660061748980642,0.017962792971991763,0.0013307968606269226,0.4592306559737787,0.0005033310898608757,0.04874669371856795,0.0028098260448385275,0.3797659425413389,0.0005158484860746933,1.614085301255426e-06,1.3176206540860622e-07,2.2728956282984572e-06,2.3058361446506084e-07,0.14689362100013054,0.0015867446726831403,0.08315339245355377,0.0018239163904186313,0.0005191425377099084,1.6470258176075777e-05,0.0004941077452822732,1.3505611704382136e-05,0.006082466344424784,0.0005632828296217915,1.8776094320726384e-05,1.6470258176075776e-06,1.149624020690089e-05,1.8446689157204867e-06,1.3472671188029984e-05,9.882154905645465e-08,1.2023288468535315e-05,9.882154905645465e-08,0.32476516238815145,0.0004862020213577569,0.029644817691118788,0.001920761508493957,1428557
0.46876613027700154,0.2342000828249534,0.0007967945015615194,0.16922210021947545,0.001294755658243052,0.021461049486423776,0.0005104243483163377,0.46234107173490413,0.0004741677908332682,0.051083506713157555,0.0027668285429267407,0.4594714218609902,0.0005823709545718037,0.0695533902072281,0.003914575190750159,0.35997408073372145,0.0007514738047076825,1.5295735188169942e-06,1.416271776682402e-07,3.0874724731676364e-06,2.2660348426918433e-07,0.16922210021947545,0.001294755658243052,0.11668889771570579,0.0019244300901560478,0.0002501135957621122,5.948341462066088e-06,0.00021810585360908992,4.248815330047206e-06,0.006400698667538448,0.0006407213517711187,1.6995261320188825e-05,1.6995261320188824e-06,8.299352611358877e-06,1.5862243898842901e-06,1.1641754004329345e-05,8.497630660094411e-08,9.743949823574926e-06,1.1330174213459217e-07,0.30194404421029203,0.0009554169405499484,0.030176219491416603,0.001567812856787419,1683140
