Estimate Total Population,Male Estimate Total,Male Margin od Error Total,Estimate Total Income,Estimate Mean income (dollars),Margin of Error Mean income (dollars),Estimate Margin of Error Total,Estimate Total Insured,Margin of Error Total Insured,Estimate Total Uninsured,Margin of Error Total Uninsured,Estimate Total Poverty,Margin of Error Total Poverty,Estimate Below Poverty,Margin of Error Below Poverty,Estimate Number Population 16 years and over,Margin of Error Number Population 16 years and over,Estimate Percent Unemployed,Margin of Error Percent Unemployed,Estimate PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL,Margin of Error PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL,Population
0.5094037904192849,0.25601934325964626,0.0003721574422517345,0.1597977332732015,0.0008998859725396686,0.01425330890526154,0.00023228618878799536,0.5047141784696065,0.0001621721548450751,0.07299905695282093,0.002503053171041148,0.5006142023524507,0.0005020378918966351,0.06422962890083543,0.003376534876345315,0.3666046962149929,0.00040320029697455415,1.213169035144676e-06,7.136288442027508e-08,1.7127092260866016e-06,1.2488504773548136e-07,2900872
0.497635316874301,0.24577983104524342,0.0007790320146719706,0.20550546574795697,0.002267937079448094,0.06550864312764057,0.0016256331326573263,0.4927997538689443,0.0002527879394547823,0.03183935641189432,0.002407844869838162,0.47823900957022336,0.0005890435947672757,0.056506848705043224,0.003616139423206933,0.41185912247515377,0.0009777646714760448,5.087556014184298e-06,4.769583763297779e-07,5.882486641400595e-06,6.359445017730373e-07,626630
0.504184916141043,0.24729514010275438,0.00038451961551153117,0.18717642517895744,0.0008218852714057139,0.006035227224912447,4.2498563944090426e-05,0.4911026879087404,0.00025862531884237054,0.061575799745862664,0.0012822863808000268,0.48885069516455526,0.0001757223230905652,0.05739184692162779,0.0014081806774691875,0.4028949474948877,0.00031873922958067816,4.2498563944090427e-07,1.2318424331620413e-08,5.296922462596778e-07,1.8477636497430618e-08,8260405
0.5002631628935088,0.24961826315706648,0.0002020052899224218,0.19125708529887628,0.0007307006429725232,0.006438710082988675,6.013012041137798e-05,0.49272448504690314,0.00021063675473418774,0.06852737514014232,0.001488673813417517,0.4904655073990238,0.00023928741524383105,0.06638814999986153,0.0022063909925135183,0.39794686701460136,0.0002606122106611352,6.31039864389612e-07,2.1759995323779726e-08,6.745598550371715e-07,2.901332709837297e-08,6971406
0.49819619948405736,0.24479509917297382,0.0007886126904816752,0.1991116816311009,0.0014695530320075615,0.017313230394813733,0.00036168242903602876,0.4904360035808871,6.954398598391347e-05,0.07083524864258776,0.0022906553838948486,0.48362096146406197,0.000575684578955639,0.0859378395138279,0.003490624779115348,0.4063127519330024,0.0005579629454616688,2.1480767871479063e-06,1.3425479919674415e-07,3.4637738192759995e-06,1.879567188754418e-07,1854304
0.5008102165902569,0.24861557521484487,0.0003013747920368136,0.2001319274100252,0.0007252760157751872,0.006966777694037311,6.498011331496011e-05,0.49431106832541893,5.308604142958382e-05,0.04425276901365166,0.0011803117218017517,0.48740629722672524,0.00028843124322037474,0.06448650933171698,0.001485097313864519,0.3990595800416561,0.00030968315107439263,6.38431799729756e-07,1.749128218437688e-08,7.783620572047711e-07,2.6236923276565317e-08,5742713
0.4998097804723211,0.25383287630435414,0.0016076128411547353,0.19380926049893116,0.0024382995195939136,0.06979155467036803,0.0022206561414224797,0.4917196899610084,0.0007248998571765689,0.07551097985928747,0.00499886085720445,0.48683181855562047,0.0012772458009821604,0.06158093655122338,0.005278068696930352,0.39366050928112345,0.001228687915812438,4.855788516972232e-06,6.06973564621529e-07,7.370393284689995e-06,8.6710509231647e-07,582658
0.49051332851327845,0.23505483603225735,0.0003663717566322096,0.169033147362389,0.0012186977271544585,0.004388034127900561,9.015500692592525e-05,0.4871262289800763,6.0192512042531696e-05,0.035194026746716796,0.0014808695573841522,0.4860735288250213,0.0002279289789343867,0.21836947169406756,0.0036128883339306248,0.3912212320204348,0.00041626466105857475,2.3140676851906633e-06,8.02566827233756e-08,5.430702197615082e-06,1.0700891029783414e-07,3615086
0.5011881325036133,0.24281846384175682,0.0005118965902818447,0.18896097024441053,0.0011612804964870691,0.0073043506371450505,9.33171827534252e-05,0.4930652864879621,0.00018808596612745926,0.06692241761161888,0.001744305517178747,0.48899292463260263,0.0002641913129508082,0.09159299227341774,0.0021523089773284446,0.3987292874703867,0.0005100302466267762,9.95383282703202e-07,4.1474303445966756e-08,1.4827063481933117e-06,4.1474303445966756e-08,4849377
0.5041828762351023,0.2650112906372576,0.0013360161751984395,0.1687269093128563,0.001865484597813016,0.06964292941188416,0.0021988028016869596,0.4884881153761489,0.0013463037740834376,0.09052126842902528,0.004905127148367165,0.4926792831618972,0.0007996893533271973,0.045962248458469517,0.003276943164834776,0.38799610610778335,0.0011240916381674755,5.966807353298985e-06,4.80087947966585e-07,4.046455561432645e-06,4.1150395539993e-07,736732
0.501354346574027,0.24952521094828173,0.0001620585399687029,0.18163940302694753,0.0008743746715304852,0.005758828145096993,7.64141575015826e-05,0.4933801887796193,0.00013119024664133092,0.08459924863372736,0.0018527785178774816,0.490048607170132,0.00025852195661674036,0.09127784599936568,0.002431029414693913,0.3927904076264964,0.00031246581235795656,6.733524769941437e-07,2.2697274505420572e-08,1.0289431109123994e-06,3.02630326738941e-08,6731484
0.5015479696157669,0.24769923416348882,0.0007467191037179393,0.1908148643116033,0.0011736336344182318,0.011114013931823654,0.000179815925793176,0.4926742824728782,0.00020896610414984545,0.07879869434263637,0.002291339601059133,0.48696728767065445,0.0005282622438240619,0.09583443142539251,0.002782486210812784,0.3940643134256998,0.0006031714230894566,1.3727700272617584e-06,6.779111245737079e-08,2.457427826579691e-06,1.0168666868605618e-07,2966369
0.501924160871527,0.249731059156932,6.387229414760665e-05,0.16564623480224672,0.00022186390980669273,0.0012469631644659444,6.416036107488163e-06,0.4953645103068411,6.765644605590069e-05,0.08511302687578837,0.0007481883738405584,0.4922421005063026,0.0001132364903215462,0.08286931286109728,0.0008462751625776887,0.3955567049945602,0.00013147636439854826,1.309395123977176e-07,1.3093951239771762e-09,1.6498378562112418e-07,2.6187902479543525e-09,38802500
0.5016033968626165,0.25192446722427625,0.00037465297437600604,0.19068741475991485,0.0008140490294573957,0.008857995965450088,9.740025229648138e-05,0.49254936265720706,0.00025563995837346283,0.06942629049028999,0.0016748463716005904,0.49047272834358185,0.00019775202738982583,0.06354780918306677,0.0020435010899700684,0.39554156768229565,0.00045310635452488254,6.66472889614242e-07,2.856312384061037e-08,8.283305913777008e-07,3.808416512081383e-08,5355866
0.5025094255725672,0.24480482080497257,0.0003250308457770103,0.1872295051688672,0.0009788654663232834,0.016537306725485937,0.00028464653174882634,0.4948698033156992,0.000161537256112736,0.0464633410633677,0.0020024471281103002,0.48703664377533973,0.0003132928444677804,0.0522480796371557,0.002057224467553373,0.4064816752904219,0.000353397682274316,1.2995644306647446e-06,5.589524432966644e-08,1.0620096422636623e-06,5.589524432966644e-08,3596677
0.5026449652489469,0.24313165484797788,0.0005842252949858621,0.18410209572133016,0.0017070672188062737,0.04833215507291961,0.0012368635891986932,0.4949094096934975,0.0006048577868162179,0.04521990656840385,0.0032409300982998244,0.4888391134128823,0.0006097444296181442,0.06044614257889505,0.00520644642529687,0.4029444210421774,0.0007346253012229289,4.669458677396295e-06,3.8007221792760546e-07,4.615162646263781e-06,5.429603113251507e-07,935614
0.49685170166075254,0.23530032208006263,0.0004427055810382466,0.20878717672677208,0.00248099586040184,0.09750436705151742,0.004684532146576585,0.4886923918546726,0.0004465485114292036,0.03250734817710527,0.0028829663792959426,0.4702117396045604,0.0005994971409892922,0.0888108899210945,0.005687536978616362,0.41921297897224824,0.0006971075729196001,7.993295213190564e-06,6.148688625531203e-07,1.2066801427604984e-05,1.1528791172871005e-06,658893
0.4976896524326722,0.24347868386092067,0.0001698006159394767,0.1835603965071616,0.0006809333049936862,0.0019526179958874346,1.534848919374973e-05,0.4898567558737001,9.771616917878144e-05,0.09807157706371068,0.0010961315732000636,0.48692509262350353,0.00018324008906435207,0.08280886632532238,0.0015549572219671162,0.4071727901063773,0.00020627554962876916,2.468994115744152e-07,5.090709516998252e-09,3.156239900538916e-07,7.636064275497377e-09,19893297
0.5033178170478635,0.24576298036074715,0.0003791443046257402,0.1786650164018651,0.0007699747363503473,0.0039183281935076,3.7274715746386045e-05,0.49368280673979764,0.0001851142977945523,0.09300066764342065,0.001491039001092937,0.4896544677636007,0.000251705073763096,0.09287287581389554,0.00180218213510027,0.3918801683140054,0.00033381019088013557,5.188237461996976e-07,1.511137124853488e-08,7.303829436791859e-07,2.0148494998046512e-08,10097343
0.5068761852477597,0.256647462980613,0.000577253453365161,0.1624973886358513,0.0015906058258454655,0.03534422895451077,0.0007765304428945974,0.4856178069770524,0.0011844706569675378,0.03276337533468116,0.0020490873053787702,0.493738344300377,0.0005371814500358721,0.05356218909873809,0.003726696309623863,0.4074135018850357,0.000660646541374762,2.2021551379158735e-06,1.8050451950130111e-07,2.563164176918476e-06,2.5270632730182156e-07,1419561
0.5026402065379967,0.25282010204928385,0.000798481994660382,0.1834821829580998,0.0017045298964499446,0.021833384865319237,0.0004898146089853417,0.4964157260454548,0.00021357288806808343,0.08027690416836464,0.0038025327633260516,0.4935282829558219,0.00039347297042616246,0.07687065044260726,0.004716998866543116,0.3832738517188878,0.0008093944779923279,2.244853714000293e-06,1.8707114283335774e-07,3.242566475778201e-06,2.49428190444477e-07,1634464
0.501955794735896,0.2465245767962828,0.00018882567068969174,0.18638726341645812,0.0005421626871597959,0.003598675947630452,3.0431871400876858e-05,0.49503871998658455,5.447343946021235e-05,0.06305374651521707,0.0010379956750934168,0.49005365993595384,0.0001530555580827712,0.07190622594120147,0.0013304689487617673,0.39767749998963864,0.00021921857682629092,3.7017001063806676e-07,7.793052855538249e-09,4.208248541990654e-07,1.1689579283307372e-08,12880580
0.5028761175028474,0.24710894330596686,0.0003704088736544514,0.19120406568056056,0.0008179607524005737,0.005708888499819722,6.941339843069987e-05,0.49527271006349965,6.015317658933859e-05,0.06910046415706908,0.001450487475696863,0.48733945505277776,0.0002372453529604957,0.07768843981120295,0.0018557943754642131,0.39477779794144524,0.00031017916630609325,5.96939920352215e-07,1.530615180390295e-08,9.107160323322255e-07,3.06123036078059e-08,6596855
0.5023339597586401,0.24849505298322822,0.0005846770315879249,0.20094050835203697,0.001184470817120158,0.013332814433138598,0.00020074399055076096,0.49499794536063446,0.00012190930600248643,0.04026534340669057,0.001391716637324385,0.4862832179846114,0.0002607233691039843,0.06162547927573956,0.002176975113721734,0.3980374601044276,0.0005043794353676205,7.80219558415913e-07,3.250914826732972e-08,1.3166205048268533e-06,6.501829653465943e-08,3107126
0.5038181652687799,0.25077791222348406,0.0005969655004226552,0.19389261878688346,0.0010694543800222722,0.014425882840922274,0.0003173718598047537,0.49385585736671334,0.00028464234272121354,0.060601312277814234,0.0020274891274197266,0.48950161294237066,0.00038091586903609494,0.06848094351567653,0.0030114637580376464,0.39190863444676505,0.0005113116578423267,1.0271497382600367e-06,6.963727039051096e-08,1.671294489372263e-06,1.0445590558576643e-07,2904021
0.5011394667397826,0.2466269597154278,0.0004602876546917789,0.1944704509433629,0.0010690257741863063,0.007981207785094011,0.00012051623755491957,0.4916538012871984,0.00015996620746409855,0.0702857082386519,0.0016126600416052814,0.48646099946770804,0.0002861833077226567,0.09128620421455348,0.0022743021669895747,0.39812236930544387,0.00048445931255520645,9.577449342112815e-07,3.4205176221831474e-08,1.653250184055188e-06,4.560690162910864e-08,4413457
0.5025610180451284,0.24516661982937574,0.0005234795566594159,0.1877647721796208,0.0010514137961380589,0.008089486698115433,0.00011234492768489748,0.49141779194903257,0.00015591389867294767,0.08163184536073524,0.0018243555906741911,0.48838415294913895,0.0003154132737613708,0.09648397518163924,0.0026228303233205275,0.3949802106591936,0.0004113519305754564,8.692064037516247e-07,3.2595240140685924e-08,1.6623572471749822e-06,5.432540023447654e-08,4649676
0.49646632387026485,0.2429418398208607,0.0006794959104150574,0.20470318877424704,0.0021345440838175978,0.028013321499234623,0.0006178254895027996,0.49119219472182324,0.00021491207287604948,0.054948345032821595,0.002696305554309254,0.4835809435008704,0.0004287028653718761,0.06751565553435948,0.0032909579159541144,0.4112052850384983,0.0008988931048119983,2.578944874512594e-06,1.8688006337047782e-07,3.588097216713174e-06,2.9900810139276454e-07,1330089
0.5032411306896795,0.24404497418713875,0.0002548114807329793,0.18348463746531202,0.0007590020855144239,0.009475048624670556,0.00010049859866350681,0.4951965743650732,0.00017697599511267881,0.05034928864697774,0.0014533251742538545,0.4913022536668623,0.0002518406606711358,0.04970360212667935,0.0016661207712550467,0.4022750947095849,0.0002996284233802188,6.281162416469176e-07,2.546417195865882e-08,6.026520696882588e-07,3.3952229278211765e-08,5976407
0.501924069850425,0.24341475226222795,0.00016881231020467695,0.19020977673506728,0.0006923479554907053,0.00824113050572721,8.669348316153112e-05,0.4959867661636617,8.654349443633816e-05,0.01849855944422339,0.0007787414612018505,0.4842033519350524,0.00019573528637681334,0.057784131307301756,0.001726445221333571,0.4104054493994364,0.0002630802239884526,5.849560282525456e-07,2.249830877894406e-08,6.449515183297298e-07,2.999774503859209e-08,6745408
0.49974217119417813,0.24534247893471903,0.0001818048240220818,0.19354466852794772,0.0005295065499643132,0.003926327681456888,3.277536966398086e-05,0.4941278867243562,4.297664034521989e-05,0.05411324634471253,0.0009606869909366839,0.4883233637067312,0.0002076110087652162,0.08324822691435124,0.0012952078671373145,0.4001328231526797,0.00022978109702790896,4.949131320601116e-07,1.0100268001226767e-08,6.211664820754462e-07,1.5150402001840152e-08,9909877
0.5016576853001223,0.24902448239623926,0.0003858421162383837,0.19620233573711354,0.0006359129720973697,0.008627166876295795,9.48640367340713e-05,0.4963176267093719,4.5534737632354226e-05,0.04070166947402258,0.0012942231118919542,0.4898082878843793,0.000216197453473942,0.05482882182446048,0.0015320773308251867,0.39603745505460347,0.00034521254343227895,4.997715105990098e-07,1.8510055948111473e-08,6.663620141320131e-07,2.776508392216721e-08,5457173
0.5030508993243721,0.24406320349220473,0.0009153850084673369,0.18348096178722792,0.0013129543930010103,0.010379857196877463,0.00017675356309005533,0.49195191916291514,0.0002031572827904727,0.08406288464034355,0.0026909931141807565,0.4866639436308118,0.0004793031920139464,0.11703658977908263,0.0036916436378589953,0.3923686926354842,0.0006318393306654023,1.7826715211746777e-06,8.408827930069235e-08,3.195354613426309e-06,1.3454124688110777e-07,2994079
0.5021121627498243,0.245931799551817,0.00040016642281727363,0.19629114234026643,0.0008265010879404308,0.006263098806111665,7.177575032470923e-05,0.49268378658390694,0.0001276013339105942,0.06420216255867595,0.0015236562924832084,0.4868962021236965,0.00025603340567216884,0.0773471767960946,0.002090053359281666,0.39864019123745237,0.0003690968271906055,6.230533882353232e-07,2.492213552941293e-08,9.553485286274956e-07,4.153689254902155e-08,6063589
0.49781663704615225,0.24863149899953804,0.0009837023281088113,0.19923551918378501,0.0018830592920926399,0.037445909011324496,0.0010244038700993553,0.490080892167829,0.00042025568055296676,0.08069105218626554,0.0037827915050006834,0.48577192289709514,0.0004786109034068793,0.08024431598441753,0.004578187903900231,0.4001471572895421,0.0010778552927134433,3.187470155885979e-06,2.4519001199122916e-07,5.5412942710017795e-06,5.394180263807042e-07,1023579
0.5031597668185774,0.24916064410649544,0.0005663023434744302,0.19673257241712114,0.00119588621368043,0.021928530069497514,0.0003266403911718896,0.49565834771150796,0.0002660516953650675,0.05616652886220147,0.002469595241086067,0.4889009577889462,0.0003635321748409324,0.06447525868051034,0.00310725760406631,0.3918332892938452,0.0006586664441932745,1.2387022253839175e-06,8.078492774242941e-08,2.3696912137779296e-06,1.6156985548485882e-07,1881503
0.49862853708539573,0.2507439580978605,0.00036653665970481247,0.1791706608761158,0.0012818953973976694,0.013756830322163361,0.0002761087953407778,0.49274375616515204,0.00020069267130595045,0.10187949898969273,0.0030064584233125595,0.49154085111567714,0.0003738638186750208,0.07748488482114761,0.0033293895515849126,0.39419686352854333,0.00043748500387975664,1.9658231383485796e-06,8.935559719766271e-08,2.073049854985775e-06,1.250978360767278e-07,2839099
0.49931255546992476,0.24623530542171085,0.0007462567670925289,0.19590032420916442,0.0017418945872933295,0.03638397881944858,0.0008979227025683613,0.49372845718391034,0.0001422339743144001,0.05291405667252849,0.002624348873556942,0.48336197731060326,0.0005312080526118709,0.04206466038775607,0.003396637853455024,0.41031068355841666,0.0007145653775901161,2.263670678743768e-06,1.8863922322864735e-07,1.924120076932203e-06,2.263670678743768e-07,1326813
0.5018475225594783,0.2449507400797083,0.00014644885604278758,0.17910740207273135,0.0005619981899585756,0.006373654968901065,6.118483203943955e-05,0.4957748856859012,6.772625187038424e-05,0.06543077742522532,0.0012127566800370388,0.4917912737919564,0.00017971987070017866,0.056309726127327486,0.001587027399157555,0.40114873650726496,0.00026791625531739845,5.131631074275575e-07,1.1278310053352913e-08,4.906064873208517e-07,2.2556620106705825e-08,8938175
0.49995606112182145,0.2479402407787345,0.0005890757685519142,0.1806563757160143,0.001459383070075499,0.016941262874093123,0.0003457253798338869,0.4919513917345025,0.00027667620549813143,0.09169154942002199,0.003180577592840738,0.49039346973855197,0.00037329709875267815,0.10752035337426127,0.003460130847269526,0.39134434718653116,0.0008055737005838142,2.2057375135033006e-06,1.4385244653282394e-07,3.907991464141718e-06,1.678278542882946e-07,2085572
0.501015689337502,0.2431298365396962,0.00011615758631154636,0.18406123083489467,0.0003618834021303971,0.002518268936073391,2.103380349144551e-05,0.4946148352321016,5.165392227111346e-05,0.05276351277020582,0.0007761091055552639,0.48783057950621106,0.00014647175885861146,0.07790525632680972,0.0010685937039235827,0.4055966174119006,0.00016480303729539853,2.2181101863706172e-07,5.099103876714063e-09,3.084957845412008e-07,5.099103876714063e-09,19746227
0.5017098575991052,0.24433121203655606,0.0003649703007333414,0.19142498682293627,0.0006848542368451016,0.003857507844950848,3.7342717816518596e-05,0.4913812592224054,0.00019771771875294497,0.07687597066806402,0.001348311554886741,0.48847520103358183,0.00019557802687259875,0.08739097696357782,0.0015768000806808554,0.3978885433016621,0.0003631872241663862,4.941669342704371e-07,1.0189008954029632e-08,6.673800864889408e-07,1.5283513431044446e-08,9943964
0.5001172932667608,0.25521507589358905,0.0014310931914771014,0.20622813373489682,0.001959975457892552,0.06304000075925024,0.0014608212142952247,0.48960048668282374,0.0005413265550369905,0.050675217315014516,0.0038093350169269703,0.48269943729281195,0.0004970801954937372,0.056965805213203,0.00353763471535668,0.39960753946805355,0.0012783049811793045,1.7975083564446686e-06,2.074048103590002e-07,4.839445575043338e-06,5.530794942906672e-07,739482
0.5011259096129612,0.2450548092810786,0.00018679387370015144,0.19769682378933406,0.000582079680623704,0.003394771851637531,2.91039840311852e-05,0.49365458775995563,6.600367807072358e-05,0.05446412164035883,0.0009095428104745839,0.48717786857551576,0.00020099938971537278,0.07782465963238987,0.001544590009655043,0.39957673895015033,0.0002367730367537046,3.50806950375893e-07,8.66190000928131e-09,5.023902005383159e-07,1.2992850013921964e-08,11594163
0.5031373415424336,0.24916938633697175,0.00041839171977195894,0.18910952936177433,0.0008527246605970656,0.009526578233958145,0.00011459385953779138,0.4926430527911016,0.0001885506719646898,0.08699372593620751,0.0016733055475951612,0.4880636103792191,0.0002743980673082804,0.08191514037331658,0.0017797981308600415,0.3920789051032899,0.0003704373908661785,8.101276272911135e-07,3.919972390118291e-08,1.6333218292159546e-06,5.226629853491055e-08,3878051
0.49774207288161476,0.24648539687610946,0.00043782847000030335,0.19298888769395206,0.0009864755431970966,0.009976587233825251,0.00015489274481063668,0.4930594486347761,7.611654916696046e-05,0.07230210952002117,0.0019244442006521867,0.4879654657328721,0.0002938276107609788,0.0813266699650144,0.002496901442307197,0.40135091197281786,0.00047278382369428184,1.1651784564659504e-06,5.0659932889823937e-08,1.4311431041375262e-06,6.332491611227991e-08,3970239
0.5013508474260446,0.24503965237455977,0.0001540890943106638,0.19384353116565753,0.0005652942499634464,0.003394238146989433,2.59431715077302e-05,0.4933274604689505,4.450764975758857e-05,0.04797740176536601,0.0008748068831101337,0.48484514234023773,0.00015236216610137464,0.06634563817325971,0.0015396742436864569,0.4072617543352392,0.00022234200694597818,3.257614576613626e-07,7.84967367858705e-09,3.6500982605429784e-07,1.1774510517880573e-08,12787209
0.49989848467029474,0.24388467903557504,0.000674606304401141,0.19319032099666955,0.0019159009208855522,0.043738163926151784,0.0015127535310813466,0.49254627431260367,0.0003793769069148066,0.05726784737713985,0.003339277436302759,0.4805569181528486,0.000827212804551082,0.06867102342884229,0.004365211477809216,0.4120874684189084,0.0007820488870612241,4.373768851649399e-06,3.327867604515847e-07,5.086883338331367e-06,4.754096577879782e-07,1055173
0.5017080056285993,0.24389389606581216,0.0004354236813691342,0.1886053857135861,0.001070801818733795,0.007344412278074262,9.992469135667148e-05,0.49154563299564114,0.00020615377964436325,0.07763360468796997,0.0019197939387778599,0.4866785334916113,0.0003101763290061979,0.09040295052518718,0.002276517731791424,0.4006189972320505,0.0004520252599541543,9.981961807448782e-07,4.202931287346855e-08,1.4815332787897665e-06,5.2536641091835687e-08,4832482
0.5038839158638476,0.25296865905073707,0.0011427007514645707,0.19765025325671579,0.0017844262256690997,0.04598833765419261,0.0011015492108324958,0.49324534801174685,0.0005284096376814246,0.05565954610186979,0.003224730147791719,0.4860945223279994,0.0007246249546082741,0.0688566662628343,0.003814568896851458,0.39176087761993356,0.0010866392323426136,2.3855965583811492e-06,2.3855965583811497e-07,5.486872084276643e-06,4.771193116762299e-07,853175
0.5007656792042583,0.24469054222702694,0.0003653227510544186,0.19196974372030276,0.0009834960240456367,0.0056485881537795875,5.4116178780375996e-05,0.49295398567073884,0.00014430981008100265,0.06835150898827029,0.0015034584540650612,0.48837885590658425,0.00023858913579097394,0.08686124643407667,0.0019014667603942368,0.39841494855576604,0.0003341018786811247,6.706705917226084e-07,2.312657212836581e-08,1.0252780310242177e-06,3.854428688060968e-08,6549352
0.5036303111044474,0.25031839539440925,0.00016418136930347363,0.17349017873610073,0.00039302986110226115,0.0015896191751432005,1.0320842282821006e-05,0.49464944548324974,8.928861524750496e-05,0.1094574262404361,0.00104198614338739,0.49193911993963213,0.00012331692734972107,0.08626165692625126,0.001240748046981644,0.3840427115734005,0.0001848801803024154,1.351992254760685e-07,1.9042144433249086e-09,2.5897316429218755e-07,5.712643329974726e-09,26956958
0.509311627049346,0.25611692292912264,0.00041786113705721703,0.15792254044308415,0.0008834778326352589,0.014602315449180144,0.0001704803210430915,0.5046310555985861,0.00016819788626084618,0.07060167725966233,0.002317724735416942,0.5006585656460414,0.00041891456849517644,0.06341323669893391,0.002801776481159273,0.36813179916546906,0.0005133722540988666,9.656454847960898e-07,5.2671571897968535e-08,1.6328187288370246e-06,1.0534314379593707e-07,2942902
0.49779525226917404,0.24520922411699167,0.0011010392410913542,0.2011692432745512,0.0022179664943196686,0.06790536387336865,0.0023847906217577524,0.49324015918950753,9.612247342861028e-05,0.03567176484990344,0.003071947146681289,0.4786565528489916,0.0004162659179883619,0.05883172014195058,0.004188874399909603,0.41209293160058924,0.0009771127464230631,4.607523519718509e-06,3.972003034240094e-07,6.1963247334145465e-06,7.944006068480188e-07,626562
0.5040613506159853,0.24777934595226006,0.00033403105940591334,0.18647299146681268,0.0007083362326605484,0.006111230648235808,5.406494677267797e-05,0.49147788680810606,0.0002512250404775567,0.06044937015985428,0.0013646822456254743,0.48881448643362857,0.00020277406108985203,0.05728278744780622,0.0015813081610239017,0.4028489632738397,0.0003111480401736851,4.027411384872174e-07,1.2204276923855073e-08,5.125796308019131e-07,1.830641538578261e-08,8326289
0.5002585459386508,0.2494208000122128,0.00023701875593465127,0.18976978811331321,0.000794296278970831,0.006551849982397033,7.706876895967771e-05,0.49256193052681824,0.00022474803015056852,0.06888763927594968,0.001544748034818419,0.4905607976031883,0.00027469203685069485,0.06941083144958564,0.0018957912543256289,0.39829347898389356,0.0003686958425650131,5.668931794985605e-07,1.4351726063254695e-08,6.81706988004598e-07,2.870345212650939e-08,7061530
0.4981356912265915,0.24629604332948687,0.0006506401561722375,0.1984299352919454,0.0016034975607729504,0.01777547832112336,0.0004002699556963806,0.4902154502173322,0.00013566196485011558,0.06852111230169135,0.002607664738217964,0.4830817799666494,0.0005327082698965925,0.08928088521196309,0.0034264720032935133,0.40637528138974416,0.000636671003355988,2.28341921034848e-06,1.3431877707932234e-07,3.6266069811417035e-06,2.149100433269158e-07,1850326
0.5004700342751683,0.2488533179026728,0.00028210037676420883,0.19952035000711216,0.000760546798894424,0.007068544781886998,7.329206575801656e-05,0.49406922291520516,6.143984109322436e-05,0.045125253842137864,0.0011978590295409486,0.48743990763560163,0.0002204862382494434,0.06584529557138546,0.0015596133279494227,0.3995807605748693,0.00034240728461741625,5.664666200084514e-07,1.7429742154106198e-08,8.017681390888851e-07,2.6144613231159297e-08,5757564
0.5000195992945298,0.2553029920319033,0.001990954334040396,0.19223264814140123,0.002765881818367326,0.0708221932436861,0.0017944334105510639,0.4919116094031446,0.0006556418582788201,0.06610311657002743,0.004304580577390788,0.48856217200411023,0.0004831496939934237,0.05324000686617764,0.005015145313850032,0.3935679051712363,0.0016082105267205614,4.376666855002594e-06,5.149019829414817e-07,7.208627761180745e-06,9.439869687260499e-07,584153
0.4897594981425445,0.2342552690110931,0.00046116228816609655,0.1698456372065081,0.0012446233670334692,0.004557161295338177,0.00011163270430342643,0.4861768199079521,7.193806551592164e-05,0.03107765073262683,0.0015056867422673318,0.4852555791442831,0.0002861265430689765,0.2204040076995802,0.0033978881755269883,0.3936893953457291,0.0003954561454632303,2.4521261503543914e-06,8.128594973550468e-08,5.635825848328325e-06,1.0838126631400625e-07,3548397
0.5011506756966417,0.24264689069642723,0.0005418289798210146,0.19027746113658386,0.0010969892467671315,0.0073334480385387835,9.548921940770886e-05,0.4926771442506291,0.00019965927694339124,0.05985324211595599,0.0017732678742606886,0.4885605667983708,0.00028760443464464694,0.09406049813247988,0.0026368045813719605,0.39980912458432405,0.0003862972966948222,8.88752475006814e-07,3.1002993314191186e-08,1.5501496657095593e-06,5.167165552365198e-08,4858979
0.5046357584812668,0.26411023958063967,0.0013692453717281895,0.17100771898963885,0.0020398262716390934,0.06779442754717235,0.0018610503626740823,0.48738080092288527,0.00110827364254938,0.08386439536413837,0.004206371099441126,0.49161525559423275,0.0006116738954243488,0.05522668663648261,0.004672147413985983,0.3903691841155499,0.0011206030155814497,5.205735280207223e-06,4.109791010689913e-07,5.411224830741719e-06,6.16468651603487e-07,738432
0.5021378532052893,0.24936844948620673,0.0001829079614627873,0.1811730958593044,0.0008468817644726852,0.0058593953772187925,7.183538616992829e-05,0.49405096409347,0.00012979602485532215,0.06738412847155657,0.0013558462918220318,0.49034319891218625,0.00027443653761076447,0.08944445480405024,0.001984760249037676,0.3946447389771904,0.0003080790704899313,5.893037910097959e-07,2.237862497505554e-08,9.846594989024438e-07,2.983816663340739e-08,6828065
0.5020085101247137,0.24653539507811068,0.0007195801281129497,0.19145163781106364,0.0014169906897200677,0.011577421482675211,0.00026163473143523525,0.49320956148854794,0.00012794039907182265,0.05807597181200589,0.0021809099508446807,0.4878753268605799,0.00031054316441374947,0.09204296313225008,0.0026122857143818182,0.39658866748950966,0.0006310710954217284,1.1507866583179816e-06,5.076999963167566e-08,2.3354199830570806e-06,1.0153999926335132e-07,2978204
