Estimate Total Population,Male Estimate Total,Male Margin od Error Total,Estimate Total Income,Estimate Mean income (dollars),Margin of Error Mean income (dollars),Estimate Margin of Error Total,Estimate Total Insured,Margin of Error Total Insured,Estimate Total Uninsured,Margin of Error Total Uninsured,Estimate Total Poverty,Margin of Error Total Poverty,Estimate Below Poverty,Margin of Error Below Poverty,Estimate Number Population 16 years and over,Margin of Error Number Population 16 years and over,Estimate Percent Unemployed,Margin of Error Percent Unemployed,Estimate PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL,Margin of Error PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL,Estimate Occupied housing units,Margin of Error Occupied housing units,Estimate Owner-occupied housing units,Margin of Error Owner-occupied housing units,Estimate Owner-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Margin of Error Owner-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Estimate Renter-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Margin of Error Renter-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Estimate Number Women 15 to 50 years,Margin of Error Number Women 15 to 50 years,"Estimate Women with births (Rate per 1,000 women)","Margin of Error Women with births (Rate per 1,000 women)","Estimate Percent of women who had a birth in the past 12 months who were unmarried (Rate per 1,000 women)","Margin of Error Percent of women who had a birth in the past 12 months who were unmarried (Rate per 1,000 women)",Estimate Male Mean usual hrs worked,Margin of Error Male Mean usual hrs worked,Estimate Female Mean usual hrs worked,Margin of Error Female Mean usual hrs worked,Population
0.48805839757060565,0.23873001615019618,0.00014962927253089707,0.18893457603725083,0.00045243317360425133,0.0034615636189428063,2.6876085894084696e-05,0.48031633121615736,3.053580822859836e-05,0.030571147422391004,0.0006634009173459034,0.47216959868899167,0.0001538227043725273,0.06213884486089161,0.001214112884474907,0.3975756513047358,0.00020799421934485971,2.4016927820245897e-07,7.624421530236793e-09,3.469111796257741e-07,1.143663229535519e-08,0.18893457603725083,0.00045243317360425133,0.1298345968656657,0.0006254694202329753,3.762652025171857e-05,2.6685475355828775e-07,3.308998944122768e-05,1.9061053825591984e-07,0.005694375464072652,0.0002349465494542468,1.944227490210382e-06,7.624421530236794e-08,1.4829499876310563e-06,8.768084759772311e-08,1.5668186244636612e-06,3.8122107651183964e-09,1.3571470323821493e-06,3.8122107651183964e-09,12784227
0.48854440144623634,0.23669819876715162,0.0007497225922460794,0.18846388697026614,0.0018708376839206608,0.04390525352210245,0.0012344291170294792,0.48159293287038285,0.00024559080597326844,0.027477494882997888,0.0026506231808527334,0.47006496518886925,0.0002895288974374125,0.0652295655752164,0.004472435204823928,0.40244331741309963,0.000786723090321148,2.8675386008178238e-06,2.3125311296917933e-07,4.671312881977422e-06,4.6250622593835866e-07,0.18846388697026614,0.0018708376839206608,0.11128732307283598,0.0024216825990132458,0.0006720215462884351,1.3412680552212401e-05,0.00043383083993018043,6.012580937198663e-06,0.006391836042468116,0.0009597004188220942,2.4975336200671368e-05,3.7000498075068693e-06,2.0396524563881616e-05,3.376295449350018e-06,1.859275028272202e-05,1.3875186778150758e-07,1.609521666265488e-05,1.8500249037534347e-07,1056426
0.48925854700363264,0.23833615325690374,0.00045776686475927007,0.18564170111549874,0.0009369181672086698,0.007619754799932028,0.0001018258972254303,0.47978094423391143,0.00022143885009966,0.052284750297809074,0.001417668306120883,0.4746689644259023,0.0003535427128396196,0.07901399835584506,0.002263452794949187,0.3928326200040758,0.00040760337073849875,7.294691361586273e-07,2.9978183677751806e-08,1.2091200750026562e-06,4.9963639462919676e-08,0.18564170111549874,0.0009369181672086698,0.12647066224507328,0.0011965292378580004,8.064131409315236e-05,1.0992000681842329e-06,8.184044144026244e-05,8.993455103325542e-07,0.006127141034616766,0.00043658228162699216,5.396073061995325e-06,3.997091157033574e-07,4.446763912199851e-06,3.8971638781077347e-07,4.1269966196371655e-06,1.9985455785167874e-08,3.6273602250079683e-06,1.9985455785167874e-08,4961119
0.4890250800935907,0.24582586332597697,0.0011563852772668425,0.19335958096533262,0.0016696380530389732,0.04759978018148639,0.0012475289444405838,0.4792806827768781,0.00034349769566103746,0.04894130103269989,0.0030476163711219743,0.47260497880432134,0.0006585129953302807,0.06498030786359901,0.004253561017414539,0.3824052182337481,0.0010777738643294908,2.278591679343532e-06,2.848239599179415e-07,4.72807773463783e-06,4.5571833586870646e-07,0.19335958096533262,0.0016696380530389732,0.1318461503418548,0.002334417175487449,0.00046938988594476765,1.0253662557045894e-05,0.00038451234588922107,1.0253662557045894e-05,0.006194921128215228,0.0006875650392419108,3.303957935048122e-05,3.4178875190152983e-06,2.221626887359944e-05,4.04450023083477e-06,2.4437895760959382e-05,2.2785916793435323e-07,2.0678219490042553e-05,2.2785916793435323e-07,865454
0.4883951880089747,0.23787386579689537,0.00038226291585492767,0.18722891317674975,0.0007949381542836794,0.005734535705173283,7.695575541794904e-05,0.4806996864630984,0.00017485235581982076,0.049386134051712785,0.0014415144916317935,0.47656190868692894,0.00024352056834660605,0.07976020073558392,0.0022531757235351424,0.3905456490113778,0.00030441920941292537,4.5877469576085005e-07,2.2198775601331453e-08,9.101497996545897e-07,2.9598367468441942e-08,0.18722891317674975,0.0007949381542836794,0.12324005455488779,0.0010884059677332813,6.015868187960824e-05,6.659632680399437e-07,5.8086796156817305e-05,4.439755120266291e-07,0.005976872338821152,0.00037871111175871464,3.7737918522263474e-06,2.2198775601331454e-07,2.8858408281730893e-06,2.3678693974753554e-07,3.0412322573824093e-06,1.4799183734220971e-08,2.700851031495327e-06,1.4799183734220971e-08,6651194
0.49476398162225066,0.2454161276234674,0.00016871509637535531,0.16969514610568262,0.0003804420055129983,0.0016151043762120327,1.2103826706975421e-05,0.4861421845028038,7.458622975235896e-05,0.08312780299657833,0.0009836880829981482,0.48354432864923164,0.00011914704414678931,0.07664886951873202,0.001186967529746548,0.3790235522974808,0.00019715548680737048,9.90640578695905e-08,1.8011646885380092e-09,2.197420920016371e-07,3.6023293770760183e-09,0.16969514610568262,0.0003804420055129983,0.10361787050503361,0.0005129356800018543,1.8299833235546172e-05,1.4409317508304072e-07,1.6786854897174246e-05,9.005823442690045e-08,0.0071304147456905,0.00018651060349811083,1.0446755193520453e-06,3.602329377076018e-08,6.340099703653793e-07,2.7017470328070135e-08,7.6909732200573e-07,1.8011646885380092e-09,6.700332641361395e-07,1.8011646885380092e-09,27862596
0.5001692781357896,0.25149094408294254,0.00042088145580048244,0.1554272977870421,0.0008501104216327079,0.01485155594807589,0.00023807098610531058,0.4960095469367714,0.00011452783763551406,0.051978442415857994,0.0022686862764271145,0.4921459853936795,0.0003619480349763768,0.05540309188148088,0.002540481203060667,0.36399835039037354,0.0005090311617356886,6.678008025394406e-07,5.0085060190458046e-08,1.3856866652693395e-06,8.347510031743007e-08,0.1554272977870421,0.0008501104216327079,0.10705097290008185,0.0011457792269570452,0.00019099102952628002,2.5042530095229022e-06,0.00015442893558724564,2.003402407618322e-06,0.008524477244415959,0.0005511026122956734,1.135261364317049e-05,6.678008025394406e-07,2.9049334910465664e-06,4.340705216506364e-07,6.728093085584864e-06,3.3390040126972035e-08,5.542746661077358e-06,5.0085060190458046e-08,3051217
0.48303536272572384,0.2380695340564172,0.0008286664146613604,0.19664624373618958,0.0023270557789745465,0.07076764886994909,0.0020006815765520555,0.47845609347896856,0.00013271007758077651,0.018267696493037586,0.0017884997664665116,0.4634505958697189,0.0006689513794333328,0.04730805637667286,0.00386479522443087,0.4024633710893856,0.0008811331895188767,2.9319668302729697e-06,4.62942131095732e-07,4.475107267258743e-06,5.400991529450207e-07,0.19664624373618958,0.0023270557789745465,0.1390462122150401,0.0027367595649942693,0.0009189401302250282,2.083239589930794e-05,0.0007121593116689344,1.697454480684351e-05,0.004360143304703303,0.0006072257619539019,3.086280873971547e-05,4.6294213109573206e-06,1.7823272047185684e-05,5.5553055731487845e-06,3.124859384896192e-05,3.086280873971547e-07,2.708211466910033e-05,2.31471065547866e-07,624594
0.4922502626217836,0.24229831244796385,0.0003477992055473295,0.18243721302025498,0.0006962443322935482,0.006188277406012303,5.6899785611237934e-05,0.47930388787212075,0.0002869651726337665,0.04382240629841857,0.0013227878952160547,0.47747246639283397,0.00018714098735089297,0.05339689622955291,0.0014876739612597657,0.3946924973855942,0.00030798697165215994,3.2296059944459095e-07,1.1744021797985126e-08,4.5801685012141987e-07,1.7616032696977686e-08,0.18243721302025498,0.0006962443322935482,0.11860692782537209,0.0009105727301067767,7.44570981992257e-05,7.046413078791076e-07,6.717580468447492e-05,5.872010898992562e-07,0.006040537611793649,0.00025813359911971306,2.994725558486207e-06,1.1744021797985125e-07,1.7909633241927316e-06,1.409282615758215e-07,2.425140501283928e-06,5.872010898992563e-09,2.160900010829263e-06,5.872010898992563e-09,8411808
0.4884951003122724,0.24425064993842915,0.0003011898355436932,0.18588972023048217,0.0005775132856602324,0.006781710513276847,8.202500836792731e-05,0.48144129022804744,0.0001874176063290432,0.03188122681969588,0.0008520654316093578,0.479391550670933,0.00025874666260912617,0.058439480235063464,0.0016180863569324265,0.39117706052539525,0.00029567154179136585,4.087625001723952e-07,1.3625416672413174e-08,5.382039585603204e-07,2.043812500861976e-08,0.18588972023048217,0.0005775132856602324,0.11603874915102257,0.0009426744524809054,9.020025837137521e-05,7.493979169827246e-07,7.357725003103113e-05,6.812708336206587e-07,0.005904438060823525,0.0002866106397042111,3.4744812514653593e-06,1.3625416672413174e-07,1.9552472924912905e-06,1.5669229173275148e-07,2.7795850011722875e-06,6.812708336206587e-09,2.4185114593533385e-06,6.812708336206587e-09,7288000
0.48439405007306463,0.2386496890347815,0.000661661561526125,0.19293935560029923,0.001404224973369855,0.01768834903323969,0.00033752882356533173,0.47687569402877633,9.482327261251731e-05,0.028389720084504425,0.0016860681077555365,0.4709895590814802,0.0004995951925457284,0.08446967445028021,0.0037238491297165045,0.396162702251361,0.0005933677917774975,1.9174789198653087e-06,1.3133417259351428e-07,3.546022660024886e-06,2.1013467614962288e-07,0.19293935560029923,0.001404224973369855,0.13951655421443543,0.0018147755968971806,0.00013159684093870132,3.6773568326184004e-06,0.00017730113300124428,3.1520201422443432e-06,0.005166686349828853,0.0005994091637167992,1.2870748914164401e-05,1.5760100711221716e-06,1.1609940857266664e-05,1.6022769056408743e-06,1.0927003159780389e-05,7.880050355610858e-08,9.456060426733028e-06,7.880050355610858e-08,1831102
0.4864587773909481,0.24176516668739398,0.0002810186900923341,0.19551095692243323,0.0005938985274116935,0.007303788702423795,6.692526692660865e-05,0.4803611606906903,6.026645573365893e-05,0.02719289913702113,0.0008102677468079207,0.4737215673325759,0.0002176335506353949,0.05714473761540467,0.0016294701010392929,0.3900706310205167,0.0002982135949450144,3.62441621894732e-07,1.6857749855568932e-08,6.658811192949728e-07,2.5286624783353393e-08,0.19551095692243323,0.0005938985274116935,0.1305753259225281,0.0009318964120158505,8.715456675329136e-05,6.743099942227573e-07,6.675668942805296e-05,4.2144374638922326e-07,0.005556904373640465,0.00030360807489879645,4.214437463892233e-06,2.5286624783353395e-07,2.9079618500856404e-06,2.36008497977965e-07,3.4726964702472e-06,8.428874927784466e-09,3.00067947429127e-06,8.428874927784466e-09,5778709
0.48703292143181776,0.2452186873392952,0.001973535870413708,0.19023805539574867,0.003046308421447012,0.07292111170869682,0.0021480379894818677,0.47909722982657527,0.0006090954917950518,0.05525401859675331,0.004613503643173434,0.47557561087128547,0.0006041097169645329,0.05270379477094292,0.006015337333020982,0.3828493396108243,0.002465465653691567,3.988619864415073e-06,6.647699774025122e-07,5.56744856074604e-06,9.140587189284543e-07,0.19023805539574867,0.003046308421447012,0.1292769865429948,0.0031709527922099833,0.0007495281495213326,3.739331122889131e-05,0.0006772344144788093,2.659079909610049e-05,0.006420847019236515,0.0011716570851719277,4.819582336168213e-05,9.140587189284543e-06,2.3017660467561986e-05,6.647699774025122e-06,3.722711873454068e-05,4.985774830518841e-07,2.991464898311305e-05,4.985774830518841e-07,585501
0.47795468520205175,0.22802320610082866,0.0004977402021716258,0.16809407511431818,0.0012487528510535786,0.004783286094335339,0.00012395354399022523,0.47432440094143685,7.181326299988631e-05,0.027061493700489724,0.0012731033252891724,0.47374893182433236,0.00011900090516264685,0.21823046340569857,0.0031533176268589928,0.38982811777062615,0.00038506766884421797,2.600135384478642e-06,8.254398045963943e-08,5.846865282557794e-06,9.630131053624601e-08,0.16809407511431818,0.0012487528510535786,0.11512408954705912,0.0012056924079138001,3.686964460530562e-05,6.878665038303287e-07,5.9569239231706465e-05,1.2381597068945915e-06,0.003979720444560749,0.00038080289652046997,4.6774922260462345e-06,4.127199022981972e-07,7.882950133895565e-06,7.704104842899681e-07,4.93888149750176e-06,4.1271990229819716e-08,4.691249556122842e-06,4.1271990229819716e-08,3411307
0.48859245142527225,0.23670125683495066,0.0005293511867579132,0.18611360823503434,0.0012245704337430642,0.007877778441307317,0.00012005592487677098,0.48047777602090264,0.00016305503437238436,0.04369965339868093,0.0014285148082199218,0.47633860940590433,0.0002453360406268408,0.08140002683584187,0.002352593801539202,0.3915873645900504,0.0005343744472130083,6.429773382521626e-07,3.013956273057012e-08,1.2759081555941351e-06,5.02326045509502e-08,0.18611360823503434,0.0012245704337430642,0.1274037493400658,0.001229593694198159,7.31386722261835e-05,1.004652091019004e-06,7.464565036271201e-05,8.037216728152032e-07,0.0057457057737467865,0.0004202459696732494,5.02326045509502e-06,4.018608364076016e-07,4.500841367765138e-06,3.9181431549741157e-07,4.159259656818677e-06,2.0093041820380083e-08,3.6468870903989844e-06,2.0093041820380083e-08,4874747
0.49467563614337184,0.26042392475936615,0.0015029086147982868,0.16567200430421505,0.0018943049576938477,0.06904711565963699,0.001744947579825695,0.47902311629759114,0.0010995103397526064,0.06709613491123426,0.004194008512458396,0.4827230452698696,0.0007954613919495812,0.047718348680858114,0.004356701370493348,0.3834537309082152,0.0009374842557259943,5.33419206671974e-06,5.334192066719741e-07,4.467385855877783e-06,5.334192066719741e-07,0.16567200430421505,0.0018943049576938477,0.10682719774618789,0.002179017459255014,0.0009068126513423558,3.733934446703818e-05,0.0008054630020746808,2.2670316283558895e-05,0.006486377553131204,0.000982158114284772,3.6672570458698214e-05,5.33419206671974e-06,2.2870348486060883e-05,4.400708455043786e-06,2.9671443371128553e-05,4.000644050039805e-07,2.527073491608477e-05,4.000644050039805e-07,739795
0.4909240491707833,0.24395282576493424,0.00018982296556732708,0.17842310487250237,0.0008130514260251296,0.006036582793435293,8.003729518323866e-05,0.4833859525538175,0.00010603170875160023,0.04825172291684879,0.0014881270546901275,0.47959324720410346,0.00028083882778897457,0.07844108236531877,0.0019680675079305036,0.38839266173835163,0.0002678062062724118,4.603915209655321e-07,1.4165892952785603e-08,8.428706306907434e-07,2.8331785905571205e-08,0.17842310487250237,0.0008130514260251296,0.11283232898144402,0.0008768687737774288,6.90587281448298e-05,7.791241124032081e-07,6.912955760959373e-05,4.958062533474961e-07,0.005758222996913056,0.0003311985772361274,3.6123027029603287e-06,2.1248839429178405e-07,2.712768500458443e-06,2.408201801973552e-07,2.8827592158918703e-06,1.4165892952785603e-08,2.5640266244541943e-06,1.4165892952785603e-08,7016270
0.4904206157203234,0.24105126910448132,0.0007311387284569557,0.18753880707180146,0.0012047787666896771,0.011995434523377632,0.00018019984822575474,0.4815622668971601,0.00014688421144084743,0.038038087270058564,0.002016826898767122,0.47571282883662974,0.00041849691527839217,0.08193102844308052,0.002908307386528779,0.387062873447864,0.0007577255913099359,8.369938305567842e-07,4.92349312092226e-08,2.0350438233145345e-06,9.84698624184452e-08,0.18753880707180146,0.0012047787666896771,0.12105753592573763,0.0014652315527864648,0.0001058551020998286,2.297630123097055e-06,0.00011504562259221682,1.4770479362766783e-06,0.0063321045028181195,0.0005251725995650411,9.19052049238822e-06,8.205821868203767e-07,6.4005410571989385e-06,6.892890369291165e-07,6.827243794345535e-06,4.92349312092226e-08,6.0066616075251585e-06,3.282328747281507e-08,3004279
0.49444629958142267,0.24553790746731938,5.237979167396425e-05,0.1630623730232591,0.00019781622622805692,0.0013614336761857478,7.193088274611253e-06,0.4883214416036774,6.456143153657211e-05,0.0358256485524199,0.0005113643298271359,0.4851650867546025,0.00010218972343896057,0.06960697354725581,0.0008382782244233471,0.3929306982665239,0.00012306353652307764,8.188279121711584e-08,1.2597352494940899e-09,1.3227220119687944e-07,2.5194704989881798e-09,0.1630623730232591,0.00019781622622805692,0.08746881003924249,0.00033759644951192113,2.130212306894506e-05,1.0077881995952719e-07,1.7321359680543737e-05,6.298676247470449e-08,0.005943796230335469,0.000141102945295833,6.172702722521041e-07,1.2597352494940899e-08,4.0311527983810877e-07,1.3857087744434989e-08,5.064135702966242e-07,1.2597352494940899e-09,4.5098521931888415e-07,1.2597352494940899e-09,39536653
0.48902313659054547,0.24631464166546285,0.0003075070426973268,0.1861452046476236,0.000685535935886951,0.009203498671131186,0.00011394707006953183,0.48083368740665583,0.0002467823454023323,0.03616499948218449,0.0012655097526389988,0.4784123783646594,0.00020256276205234355,0.05284602087153463,0.0015836083123063826,0.38992925686925617,0.00029223760573216103,4.1483441466057287e-07,1.7652528283428634e-08,6.178384899200022e-07,3.530505656685727e-08,0.1861452046476236,0.000685535935886951,0.12055194005205949,0.0011125505950630896,0.00011403533271094898,9.70889055588575e-07,0.00010335555309947464,8.826264141714317e-07,0.0060247196404927756,0.00037952935809371563,4.5013947122743016e-06,2.647879242514295e-07,2.3213074692708655e-06,3.0009298081828676e-07,3.654073354669727e-06,1.7652528283428634e-08,3.1862813551588683e-06,8.826264141714317e-09,5607154
0.48921323418676765,0.23871477746122138,0.0002522357922992954,0.18565717005329302,0.0009767981522826835,0.017487299563405,0.00028834764108834853,0.4821963189625978,0.00013815517907933206,0.02355668911878029,0.001477302905006719,0.4745854732556928,0.00026427307522897977,0.046388405515659134,0.002003250096650315,0.3993748880633526,0.00042431422327137433,8.754387585225003e-07,4.10361918057422e-08,9.301536809301565e-07,6.839365300957033e-08,0.18565717005329302,0.0009767981522826835,0.12024602746416405,0.0013329922971565258,0.0002206379246088739,2.462171508344532e-06,0.00015251784621134185,1.5046603662105474e-06,0.004613151895495519,0.00041255051495372823,5.608279546784767e-06,5.471492240765626e-07,4.40455125381633e-06,5.061130322708205e-07,5.567243354979025e-06,2.7357461203828135e-08,4.828591902475665e-06,2.7357461203828135e-08,3588184
0.48956849954046217,0.23665935590585305,0.0006031771464773541,0.18053405666752076,0.0020239601436784875,0.04866708838367965,0.001314854188868367,0.4823026060368603,0.00035018212851754317,0.027325004592208116,0.0023258058256752537,0.4766097039152484,0.0005404426095035799,0.05564399164318923,0.004228410635535621,0.39649204380706066,0.0008258333309826348,2.931039842217322e-06,3.599522613249342e-07,4.165161881045667e-06,4.6279576456062975e-07,0.18053405666752076,0.0020239601436784875,0.1259858625513079,0.0024610450324301933,0.0005630681802154329,1.3883872936818893e-05,0.0005388999569550444,1.2855437904461937e-05,0.005051158661421184,0.0008386887688870968,2.3139788228031487e-05,3.5995226132493426e-06,2.262557071185301e-05,4.57653589398845e-06,2.0928652908464036e-05,2.0568700647139102e-07,1.882036109213228e-05,2.0568700647139102e-07,961939
0.4851889901956651,0.23048987848320604,0.0003240908885286017,0.20032449578169773,0.0022451307266860496,0.10556673056493847,0.005860702924864472,0.47793434030629406,0.0004230988742549218,0.018765930877306682,0.002992320489469573,0.4613159567452813,0.0006880698864145697,0.08569390465296486,0.0064704211678985,0.4059555346832594,0.000811295652822148,4.914784902961213e-06,4.986013669670795e-07,9.758341039212841e-06,1.1396602673533248e-06,0.20032449578169773,0.0022451307266860496,0.0786194635433691,0.002488733108832823,0.0013939469645065353,4.5586410694132985e-05,0.0009801078299238593,2.2793205347066493e-05,0.006675560016022099,0.0011909449793842243,3.205294501931226e-05,5.698301336766623e-06,3.433226555401891e-05,5.840758870185788e-06,2.941748065105769e-05,3.5614383354791395e-07,2.7707990250027706e-05,2.849150668383312e-07,693972
0.4876254204143673,0.2382448453302511,0.00015980203579494165,0.17916412832026876,0.0005554155731152686,0.002005391350753102,1.5779120336821033e-05,0.48010348772726746,0.00010210297357379247,0.06018887493192789,0.0011213347885536986,0.47766359097437583,0.00014532404232247618,0.07034393353970222,0.0011467422476867507,0.4009878063482695,0.00022055283193430657,1.4194111247515173e-07,2.3656852079191956e-09,2.4839694683151553e-07,4.731370415838391e-09,0.17916412832026876,0.0005554155731152686,0.11490428765514522,0.0006257237374946271,2.2663264291865892e-05,1.6559796455434368e-07,2.569134135800246e-05,1.4194111247515173e-07,0.005145672866301279,0.00018653427864442855,1.1118720477220217e-06,4.7313704158383906e-08,1.0006848429498196e-06,4.7313704158383906e-08,9.604681944151933e-07,2.3656852079191956e-09,8.658407860984255e-07,2.3656852079191956e-09,20984400
0.49336260386919506,0.24012400238616063,0.00038304806335028165,0.17638561811339043,0.0007430318960278792,0.0042000825374775294,4.478863051790926e-05,0.4842908485919763,0.00017623560491181601,0.06266450986456194,0.0014296951951005266,0.48043467191724687,0.00021772250946205888,0.07670593693633042,0.0016452165539174745,0.3868958182312385,0.00036945835067177073,2.871066058840337e-07,9.570220196134457e-09,5.742132117680674e-07,1.9140440392268915e-08,0.17638561811339043,0.0007430318960278792,0.10855529479135903,0.0009822874009312406,4.7372589970865564e-05,4.785110098067228e-07,4.464507721496724e-05,3.34957706864706e-07,0.0068337592843527506,0.00036811851984431187,2.679661654917648e-06,1.4355330294201684e-07,1.842267387755883e-06,1.1005753225554624e-07,1.9953909108940342e-06,9.570220196134457e-09,1.7609205160887399e-06,4.785110098067229e-09,10429379
0.4979402351017773,0.2502871578778284,0.0006291538415048948,0.15889811823775812,0.001681461568653525,0.037685095140245546,0.0006866665195371983,0.4805724520210768,0.0008801182547367642,0.016965542896159414,0.001776967470355653,0.48430624479127093,0.0006504161042925949,0.04516278896950012,0.0036114476187436096,0.40165494947189023,0.0006472790491271965,1.5336714141947575e-06,1.3942467401770524e-07,2.0913701102655785e-06,2.4399317953098414e-07,0.15889811823775812,0.001681461568653525,0.0908442377263461,0.0017072551333468004,0.0005496817773148028,1.6382399197080364e-05,0.0005169169789206421,9.759727181239365e-06,0.007533812260546701,0.000765790022042246,2.3353632897965625e-05,2.4399317953098412e-06,1.1293398595434123e-05,2.056513941761152e-06,1.4186460581301508e-05,1.0456850551327892e-07,1.2792213841124455e-05,1.0456850551327892e-07,1427538
0.4914168618555267,0.24560128001441034,0.0007588153237178808,0.17835284125824905,0.0012096082670885648,0.023282988382149334,0.0006531242320726815,0.485497868759054,0.0002321116515412525,0.04908212545987416,0.0024615513637035215,0.48249793514951134,0.00046918669688904746,0.06932547308202855,0.004592015164076502,0.378560673304071,0.0007588153237178808,1.3722324053382223e-06,1.4598217078066193e-07,2.9196434156132387e-06,2.627679074051915e-07,0.17835284125824905,0.0012096082670885648,0.12210445103475219,0.0020349914606824274,0.00025809647794021033,5.547322489665154e-06,0.00023065182983344587,4.963393806542506e-06,0.006776492367638327,0.0007798367563102961,1.7809824835240757e-05,2.043750390929267e-06,8.350180168653864e-06,1.4890181419627517e-06,1.2145716608951075e-05,1.1678573662452956e-07,1.016035908633407e-05,1.1678573662452956e-07,1716943
0.48974262429583426,0.24062309522757316,0.00016882612325108071,0.18447480904563354,0.0004947336111223603,0.003863069175990852,3.2288522099232296e-05,0.48281241331621577,5.072817571514458e-05,0.03124036934037594,0.0007587420127891874,0.47828547835350926,0.00015061600889179806,0.06203329015649522,0.0013503411902092445,0.391096101162491,0.00023447435064715018,2.4101621946109416e-07,3.825654277160225e-09,3.6343715633022134e-07,1.1476962831480673e-08,0.18447480904563354,0.0004947336111223603,0.12038790767315871,0.0006995591411215186,4.449235924337341e-05,3.443088849444202e-07,3.6343715633022135e-05,2.295392566296135e-07,0.005830105835678325,0.00022230877004578067,1.9128271385801122e-06,7.65130855432045e-08,1.3810611940548412e-06,7.65130855432045e-08,1.5608669450813715e-06,3.825654277160225e-09,1.3772355397776808e-06,3.825654277160225e-09,12802023
0.49011239799388306,0.24142161567593987,0.0003824516059220903,0.1871818353427847,0.0007714054802601667,0.006124397953720707,6.650047243622126e-05,0.48286096481119606,6.790437129876371e-05,0.03918821118076846,0.0012515388912496843,0.47531611676623764,0.00022499326507588195,0.06694949840399339,0.0016942842588472818,0.38714336203129335,0.0003674520549170315,3.6944706909011814e-07,1.4777882763604727e-08,7.093383726530268e-07,2.9555765527209454e-08,0.1871818353427847,0.0007714054802601667,0.12793368276221628,0.0009242826774496576,6.044154050314333e-05,5.172258967261654e-07,5.6747069812242146e-05,4.4333648290814176e-07,0.006465840934973793,0.000365900377226853,4.211696587627347e-06,2.2166824145407088e-07,2.7634640767940837e-06,2.2905718283587324e-07,3.051632790684376e-06,7.3889413818023636e-09,2.6526299560670482e-06,1.4777882763604727e-08,6666818
0.4881445113124792,0.24240936517093523,0.0004646781109845328,0.1943319987926106,0.0011065692549115584,0.013858900081531657,0.00020197302612162836,0.481408547381934,7.879595313611716e-05,0.02049504542322263,0.0011875453332332597,0.4720497371299034,0.0003243714829694309,0.055496332384867904,0.001959309648930091,0.3876253236575178,0.0004210756072728474,6.073205874127607e-07,3.1144645508346705e-08,1.1834965293171746e-06,6.228929101669341e-08,0.1943319987926106,0.0011065692549115584,0.13725990306824787,0.0012418927396453247,0.00013189757372784828,1.557232275417335e-06,0.00011539091160842454,1.4015090478756016e-06,0.006478864881873822,0.0004653010038946997,9.187670424962277e-06,6.22892910166934e-07,4.702841471760352e-06,5.29458973641894e-07,6.446941620227767e-06,3.1144645508346705e-08,5.574891545994059e-06,3.1144645508346705e-08,3145711
0.49128411932511484,0.24483237481260053,0.0007142936159381679,0.1876405562320921,0.0011453707425665726,0.015083643825941994,0.0001890926321823539,0.4817488825457103,0.00024451924822865606,0.04207251921802447,0.0015034469602559452,0.47752463087520586,0.0003148164197995758,0.057884313313916205,0.00243218074620252,0.38415680630935484,0.0005870489760513829,7.604261347815841e-07,5.0695075652105605e-08,1.3349703255054476e-06,8.449179275350934e-08,0.1876405562320921,0.0011453707425665726,0.12325527540013537,0.0014720160133516397,0.00014955047317371153,2.3657701970982614e-06,0.00013332804896503775,1.6898358550701869e-06,0.006043190984902002,0.00045676263162547153,9.125113617379009e-06,6.759343420280747e-07,4.917422338254244e-06,6.590359834773729e-07,7.0466155156426795e-06,3.379671710140374e-08,6.134104153904778e-06,3.379671710140374e-08,2913123
0.4889814651116196,0.24022873322918278,0.0005113561625824075,0.1893016268544778,0.0010062916208060265,0.008494353220552635,0.0001142836940943872,0.47987910500551373,0.00015869674011178165,0.024614525627754465,0.0010544516731871715,0.47377071319011393,0.00037646393348739313,0.08751023156469537,0.0026664358520864977,0.39035617999313676,0.000466832910495491,6.612364171324235e-07,3.306182085662117e-08,1.5428849733089882e-06,6.612364171324234e-08,0.1893016268544778,0.0010062916208060265,0.12653585387350338,0.001217887274288402,8.331578855868536e-05,1.102060695220706e-06,7.791569115210391e-05,8.816485561765647e-07,0.006045133531494138,0.00037558228493121654,5.840921684669741e-06,3.3061820856621176e-07,4.242933676599717e-06,4.4082427808828233e-07,4.573551885165929e-06,2.204121390441412e-08,3.978439109746749e-06,2.204121390441412e-08,4454189
