Estimate Total Population,Male Estimate Total,Male Margin od Error Total,Estimate Total Income,Estimate Mean income (dollars),Margin of Error Mean income (dollars),Estimate Margin of Error Total,Estimate Total Insured,Margin of Error Total Insured,Estimate Total Uninsured,Margin of Error Total Uninsured,Estimate Total Poverty,Margin of Error Total Poverty,Estimate Below Poverty,Margin of Error Below Poverty,Estimate Number Population 16 years and over,Margin of Error Number Population 16 years and over,Estimate Percent Unemployed,Margin of Error Percent Unemployed,Estimate PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL,Margin of Error PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL,Estimate Occupied housing units,Margin of Error Occupied housing units,Estimate Owner-occupied housing units,Margin of Error Owner-occupied housing units,Estimate Owner-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Margin of Error Owner-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Estimate Renter-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Margin of Error Renter-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Population
0.48858860438335355,0.23671417312758986,0.0004990278588302382,0.18421062021849716,0.0011320866961512391,0.007120724239621995,9.0971252369296e-05,0.4806699611812836,0.00018335761310878104,0.06524003363664063,0.0017004548651207408,0.47669997572788747,0.0002575497233744069,0.08929040686301931,0.002098201396313163,0.38870550489445344,0.0004972084337828523,9.703600252724907e-07,4.043166771968711e-08,1.4454321209788143e-06,4.043166771968711e-08,0.18421062021849716,0.0011320866961512391,0.12533988827690815,0.0013114011424880515,7.257484355683837e-05,1.1118708622913955e-06,7.014894349365714e-05,7.075541850945245e-07,4849377
0.4944059006174165,0.2598722646030539,0.0013101085171135624,0.1654550035101094,0.001829309633751997,0.0682924328859238,0.002156164222723861,0.4790154882428648,0.0013201966217114595,0.0887659048972026,0.004810008272277309,0.48312538205604805,0.0007841819974098634,0.04507096118217788,0.003213397584583471,0.3804721923693804,0.0011022935623968835,5.851100666780284e-06,4.707782145685286e-07,3.96798780850617e-06,4.035241839158816e-07,0.1654550035101094,0.001829309633751997,0.10498824963092757,0.0021978617217285022,0.0008817003418562015,3.160939440674406e-05,0.0007512275223900664,1.6813507663161735e-05,736732
0.49027595783314587,0.24401147140174073,0.00015847754477673676,0.17762573099808246,0.0008550536811320013,0.005631575758996673,7.472563969397952e-05,0.48247800439506067,0.00012829134577164406,0.08272986549193286,0.00181183781234244,0.4792200404901851,0.0002528094166676515,0.08926088640118666,0.002377311143214802,0.3841109479606711,0.0003055612791446885,6.584734586895225e-07,2.2195734562568175e-08,1.0062066335030906e-06,2.95943127500909e-08,0.17762573099808246,0.0008550536811320013,0.11024110855332674,0.0009114308469209245,6.97685923083393e-05,7.398578187522725e-07,6.584734586895225e-05,5.91886255001818e-07,6731484
0.4889622362608601,0.2414835245957987,0.0007279811003767858,0.18602659848686398,0.0011441827326621066,0.010835121334659296,0.00017530366488873576,0.4803112234522745,0.0002037223551440256,0.07682133740812223,0.002233841234020459,0.4747474387100848,0.0005150061484054565,0.09342958348818899,0.0027126631198334246,0.38417575106692925,0.0005880355733638177,1.338322041092139e-06,6.608997733788342e-08,2.3957616784982736e-06,9.913496600682512e-08,0.18602659848686398,0.0011441827326621066,0.12226431015082083,0.0014384483567590324,0.00010524828891057933,1.9826993201365025e-06,0.00010888323766416292,1.3217995467576683e-06,2966369
0.4932745594597041,0.24542747249931993,6.277159023911933e-05,0.16279167226451025,0.0002180405545329311,0.0012254743914825361,6.305469294212478e-06,0.4868279505997387,6.649053029223648e-05,0.08364628385996893,0.0007352949295332674,0.4837593489286438,0.00011128509889050921,0.08144123551117345,0.0008316913999066259,0.38874012173218814,0.00012921064731262754,1.2868304682066282e-07,1.2868304682066284e-09,1.6214063899403515e-07,2.573660936413257e-09,0.16279167226451025,0.0002180405545329311,0.08756416790347082,0.00037103182889801714,2.0743707147490847e-05,1.0294643745653026e-07,1.575080493084913e-05,5.147321872826513e-08,38802500
0.4891669002391887,0.24567838156060268,0.0003653640212310964,0.18595960907792627,0.0007938659165249998,0.008638375369569577,9.498536053860524e-05,0.48033734710094955,0.0002493017527332894,0.0677049707531031,0.0016333210921159382,0.47831219979038503,0.00019284906533595608,0.061972237487829825,0.001992835575014745,0.38573471349894267,0.00044187226862485077,6.499487035877191e-07,2.7854944439473673e-08,8.077933887447365e-07,3.713992591929824e-08,0.18595960907792627,0.0007938659165249998,0.1199568539795194,0.0009898718755640963,0.0001146695212758333,1.2998974071754382e-06,9.015717016909646e-05,9.284981479824559e-07,5355866
0.490288888428551,0.2388514072898476,0.0003171264138964677,0.18267626694897732,0.0009550604167432315,0.016135135620196677,0.00027772420683882404,0.4828350543038159,0.00015760882823057467,0.04533339810826191,0.0019537495748651688,0.47519238953280113,0.00030567386928455743,0.05097745750468155,0.0020071947830540833,0.3965964389974139,0.0003448033967085842,1.2679602963186372e-06,5.453592672338224e-08,1.0361826077442625e-06,5.453592672338224e-08,0.18267626694897732,0.0009550604167432315,0.12113492775834302,0.0011646147151778278,0.000221143182863315,2.3177768857437453e-06,0.0001417934094807938,1.908757435318378e-06,3596677
0.4902240172725543,0.23712358584287946,0.0005697884011597836,0.17955271651454366,0.0016648835810839772,0.04713781070412573,0.0012062992359126272,0.4826796163884247,0.0005899110398624525,0.04410246951876525,0.0031608429056902863,0.47675932426485,0.0005946769279762424,0.05895244733821117,0.00507778901368138,0.392987190716268,0.000716471846439765,4.554070864288233e-06,3.7068018662811196e-07,4.5011165519127885e-06,5.295431237544457e-07,0.17955271651454366,0.0016648835810839772,0.12870386759914676,0.0021049339169239216,0.0006020905317088047,1.6945379960142262e-05,0.0005290135806306913,1.1120405598843359e-05,935614
0.4846873679689877,0.22953950526894107,0.0004318668973888689,0.2036754766364299,0.0024202540707834526,0.09511718461206022,0.004569841561779785,0.47672782112405676,0.0004356157419842584,0.031711476432399674,0.002812383215461193,0.4586996274648287,0.00058481975688076,0.08663654836837012,0.005548290001176441,0.40894946060833387,0.0006800404096036529,7.797596758410133e-06,5.99815135262318e-07,1.1771372029522988e-05,1.1246533786168461e-06,0.2036754766364299,0.0024202540707834526,0.08285921255405568,0.0028596186573631006,0.0013765757354270197,5.398336217360861e-05,0.0009799479772348118,2.9240987844038e-05,658893
0.4861957337520471,0.23785565316481505,0.00016587914708436036,0.17932115170847246,0.0006652074565733486,0.0019075231614874137,1.4994022739000044e-05,0.4785437344161587,9.545945820069846e-05,0.0958066581003745,0.0010708169075162486,0.4756797766101723,0.00017900824162199225,0.08089643280188927,0.0015190461842877491,0.39776931765005763,0.00020151170858516808,2.4119738071028264e-07,4.9731418703151065e-09,3.083347959595366e-07,7.459712805472658e-09,0.17932115170847246,0.0006652074565733486,0.11618457936246833,0.0006055297541295673,2.324943824372312e-05,1.9892567481260423e-07,2.4169469489731416e-05,9.946283740630212e-08,19893297
0.4924902237933559,0.24047601952163053,0.0003709879863389583,0.17482149634180458,0.000753410702693944,0.003834035401796363,3.6472845740777086e-05,0.48306248604565877,0.0001811320379693997,0.09099999656138573,0.0014589631172604628,0.47912080646129773,0.00024629028400900417,0.09087495384565011,0.0017634128039371927,0.38344987055125296,0.00032662911989747264,5.076625826081136e-07,1.4786288813828548e-08,7.146706260017132e-07,1.9715051751771398e-08,0.17482149634180458,0.000753410702693944,0.10953569391736616,0.0009461253335675094,4.840045205059878e-05,4.4358866441485645e-07,4.189448497251422e-05,2.9572577627657097e-07,10097343
0.4982916656925283,0.252300848898358,0.0005674770154441018,0.15974531218993063,0.0015636671232312147,0.034745634596647486,0.0007633790245279942,0.4773933220205825,0.0011644103112395858,0.03220849064204469,0.0020143837021017645,0.4853763288907511,0.0005280836766609276,0.05265505305028798,0.003663580506835186,0.40051349498830646,0.0006494577475063828,2.164859158354609e-06,1.7744747199627947e-07,2.519754102347168e-06,2.484264607947912e-07,0.15974531218993063,0.0015636671232312147,0.08978806593517341,0.0013887039158428831,0.000578478758707871,1.8099642143620505e-05,0.0005018214508054783,1.1356638207761886e-05,1419561
0.490557199292122,0.24674253983832417,0.0007792872235265042,0.17907144040839085,0.0016635545689259658,0.021308530418543737,0.00047803991728236555,0.4844823495730735,0.0002084387927042778,0.07834712138910062,0.003711123380761127,0.48166431795375336,0.000384014242909195,0.07502275086312363,0.004603606561785429,0.37406030161438864,0.0007899373808179636,2.1908894999573723e-06,1.8257412499644768e-07,3.1646181666050934e-06,2.434321666619303e-07,0.17907144040839085,0.0016635545689259658,0.1242033514938334,0.0020825621857928135,0.00026960112457808776,6.085804166548256e-06,0.00022061040103737428,3.651482499928954e-06,1634464
0.48989491397672436,0.24060113980018313,0.00018428861001155525,0.1819087922389772,0.0005291357242469623,0.0035122077726428384,2.970066125031462e-05,0.4831440411412639,5.316456392822002e-05,0.0615387052982127,0.0010130549488439578,0.47827876099053374,0.0001493779736123378,0.07017847934276805,0.0012985007405787359,0.3881221946056175,0.00021395124224618444,3.6127564901150944e-07,7.60580313708441e-09,4.107133694025581e-07,1.1408704705626613e-08,0.1819087922389772,0.0005291357242469623,0.11994454225524465,0.000656152636636272,4.3961542132347886e-05,3.042321254833764e-07,3.365567888159851e-05,1.9014507842711023e-07,12880580
0.489888099934892,0.24072674461895396,0.0003608421497817008,0.18626574851319264,0.0007968348960468633,0.005561442356428875,6.762062600247988e-05,0.48248106926899087,5.8599572257937366e-05,0.0673157740292449,0.001413025054713342,0.4747527101597923,0.0002311179058519158,0.07568194400443153,0.001807863902904228,0.38458168642085144,0.0003021680233605854,5.815224727886914e-07,1.4910832635607472e-08,8.871945418186446e-07,2.9821665271214943e-08,0.18626574851319264,0.0007968348960468633,0.1276382184440635,0.0008917423457725049,6.12835221323467e-05,4.4732497906822413e-07,5.442453911996727e-05,4.4732497906822413e-07,6596855
0.48776592996970625,0.2412885258035772,0.0005677209961704293,0.19511309562269954,0.0011501203500400106,0.012946153658848892,0.00019492227697261055,0.48064266502693065,0.00011837385241251653,0.03909762079742848,0.0013513558991412888,0.4721806707292711,0.0002531622123595687,0.059838298058133545,0.002113841340481112,0.38649410042653726,0.0004897520853813851,7.575926554401058e-07,3.1566360643337745e-08,1.2784376060551784e-06,6.313272128667549e-08,0.19511309562269954,0.0011501203500400106,0.13815996292736707,0.0012991135722765649,0.00012721243339265111,1.4204862289501984e-06,0.00010716779438413163,9.469908193001323e-07,3107126
0.49074154787763746,0.24426896309389778,0.000581471240820931,0.18886012935790453,0.0010416966556905743,0.014051458567554622,0.0003091344625303462,0.4810378120115725,0.0002772544411613363,0.05902840318344812,0.0019748655790611147,0.4767965821474219,0.00037102918486911545,0.06670351832803725,0.002933301115112413,0.38173663268455904,0.000498040546599905,1.0004900323253115e-06,6.782983270002112e-08,1.6279159848005066e-06,1.0174474905003166e-07,0.18886012935790453,0.0010416966556905743,0.12476229405303858,0.0012258546514711316,0.00014515584197804518,2.0348949810006333e-06,0.0001263330634037893,1.3565966540004222e-06,2904021
0.48790337271939005,0.24011304923060064,0.0004481305386027963,0.18933409800428963,0.0010407906687985677,0.007770408150159956,0.00011733316306741533,0.4786682426329249,0.00015574118049534882,0.06842932233356863,0.0015700664696551773,0.4736125930787694,0.0002786246350985927,0.08887515327576166,0.002214233305303438,0.38760716253869254,0.0004716637747147093,9.324489780191947e-07,3.3301749214971237e-08,1.6095845453902765e-06,4.440233228662832e-08,0.18933409800428963,0.0010407906687985677,0.12757988928920055,0.001129706339202541,7.959118062378126e-05,1.3320699685988496e-06,7.41518949186693e-05,9.990524764491372e-07,4413457
0.49030890476339517,0.2391896158613135,0.0005107174629064805,0.18318718821178315,0.0010257810063399773,0.007892270233133892,0.0001096060308520757,0.4794373433280094,0.00015211281844557895,0.07964171365364997,0.001779878978759384,0.4764776624891111,0.00030772370170558587,0.09413175813465127,0.0025588874127360807,0.3853508480320175,0.00040132343598255185,8.480157125885935e-07,3.180058922207225e-08,1.621830050325685e-06,5.300098203678709e-08,0.18318718821178315,0.0010257810063399773,0.12084775114600639,0.0012519891976729845,7.208133557003044e-05,1.5900294611036127e-06,8.08794985881371e-05,9.540176766621676e-07,4649676
0.48163466260413934,0.23568408455661058,0.0006591963398491648,0.1985877924018865,0.0020707757408573047,0.027176438763308528,0.0005993682892027884,0.47651809519401195,0.00020849169164646302,0.05330679312592132,0.002615754893108842,0.4691342259615101,0.000415895600553901,0.0654986620649138,0.003192642339038447,0.3989207509114155,0.000872039162451728,2.5019002997575563e-06,1.8129712317083742e-07,3.480904764880078e-06,2.9007539707333986e-07,0.1985877924018865,0.0020707757408573047,0.13932212543158612,0.002047207114845096,0.00032778519869287404,6.8892906804918215e-06,0.00027557162721967285,5.8015079414667975e-06,1330089
0.4914539944558367,0.2383288449153001,0.00024884317358520974,0.17918697917244378,0.0007412244031308946,0.00925311984709187,9.814467605759105e-05,0.48359786128577065,0.00017283078511830857,0.0491699853500758,0.0014192847495422922,0.479794755088539,0.000245941937384183,0.048539422384898355,0.0016270961539986948,0.3928528296051298,0.00029261039398927063,6.134042253599441e-07,2.486773886594368e-08,5.885364864940004e-07,3.3156985154591575e-08,0.17918697917244378,0.0007412244031308946,0.11910876016882178,0.0009095789952533333,0.00012765439284517755,1.1604944804107051e-06,0.00010029988009263951,8.289246288647893e-07,5976407
0.48985517852665217,0.23756178292259977,0.00016475317547024902,0.1856361345010562,0.0006757002736300929,0.008042970436439655,8.460891641208702e-05,0.4840606388100908,8.446253420376161e-05,0.0180537568993978,0.000760016425625529,0.4725605597596299,0.00019102878186466013,0.05639469724171834,0.0016849324089296327,0.4005371464727367,0.0002567543934027693,5.708906124690993e-07,2.195733124881151e-08,6.294434957992632e-07,2.9276441665082013e-08,0.1856361345010562,0.0006757002736300929,0.11423733409708749,0.0009555098648441142,0.00011571513568123666,9.514843541151655e-07,7.882681918323333e-05,8.051021457897554e-07,6745408
0.48628627700363364,0.23873646762071943,0.00017690960681532512,0.18833334810919494,0.0005152492298496344,0.0038206086669641892,3.1892870784207225e-05,0.48082316092050403,4.181946538884491e-05,0.05265621077898999,0.0009348198473466471,0.47517492859046523,0.00020202094267161153,0.08100671239450757,0.0012603335238868453,0.3893589776762405,0.00022359408639159147,4.81587262997274e-07,9.828311489740284e-09,6.044411566190275e-07,1.4742467234610425e-08,0.18833334810919494,0.0005152492298496344,0.13287665825431835,0.0006547621114464977,4.270401342292154e-05,2.9484934469220853e-07,3.774071612060269e-05,2.9484934469220853e-07,9909877
0.4876659243128314,0.2420789274097,0.0003750805734026386,0.19073004603195426,0.0006181766898175893,0.008386546109450794,9.221817887687805e-05,0.48247480557818073,4.4264725860901463e-05,0.03956645706175078,0.001258125866745622,0.47614701906603685,0.0002101674788842801,0.05329958826009546,0.0014893460811003308,0.38499155348564046,0.00033558420215683423,4.858323570098941e-07,1.799379100036645e-08,6.477764760131921e-07,2.699068650054967e-08,0.19073004603195426,0.0006181766898175893,0.13647390784227934,0.0008481373388022725,9.85160057270063e-05,8.097205950164902e-07,7.485417056152442e-05,6.297826850128256e-07,5457173
0.4911918860928055,0.23830961322243305,0.0008938055560859346,0.17915554828235658,0.0012820025677683063,0.01013516055881387,0.00017258674250345715,0.48035455530473875,0.00019836801612195645,0.08208117093588065,0.002627555153946544,0.4751912394678822,0.00046800401154600656,0.11427754796317163,0.0036046161605075054,0.38311892183919677,0.0006169442355713497,1.7406464990833928e-06,8.210596693789588e-08,3.120026743640044e-06,1.3136954710063343e-07,0.17915554828235658,0.0012820025677683063,0.12038393293627682,0.0013972793453491121,9.918400806097823e-05,2.298967074261085e-06,0.00011626204918406057,1.6421193387579176e-06,2994079
0.4886605825431071,0.2393432889112137,0.0003894459680426227,0.19103250444829048,0.0008043591314212277,0.006095310446890058,6.985287863583684e-05,0.47948479248767234,0.0001241828953525988,0.062482187216168626,0.0014828375544674577,0.4738522573617447,0.0002491742730968161,0.07527504664346535,0.0020340608490729386,0.38796062419274124,0.00035920872659609153,6.063617937138614e-07,2.4254471748554456e-08,9.297547503612542e-07,4.0424119580924094e-08,0.19103250444829048,0.0008043591314212277,0.12793522382857853,0.0008852073705830759,6.766997617846694e-05,6.467859132947855e-07,5.934260754479657e-05,4.850894349710891e-07,6063589
0.48410307185443974,0.24178234206803262,0.0009566038645343428,0.19374709417444122,0.0018311858623189811,0.036414370737640554,0.0009961841839542583,0.47658042680806423,0.00040867871979358513,0.07846822168564159,0.0036785853494605784,0.47239015853405464,0.00046542640667274107,0.07803379191465915,0.004452070627763023,0.38912413451487365,0.0010481631576502919,3.0996635690295255e-06,2.3843565915611737e-07,5.388645896928252e-06,5.245584501434582e-07,0.19374709417444122,0.0018311858623189811,0.1295749977404821,0.002183593766551723,0.0003714827569652308,1.2875525594430337e-05,0.00032904120963544195,8.583683729620224e-06,1023579
0.4897326225989512,0.24251163096415657,0.000551190198706136,0.1914826363197956,0.0011639732156224203,0.021343353043859616,0.00031792378080387204,0.48243138371861033,0.0002589519335813896,0.05466768866653753,0.0024036924927883846,0.4758543191221616,0.0003538310833348947,0.06275469464898062,0.0030243384226676666,0.38137696422106565,0.0006410895035830759,1.2056466543263078e-06,7.86291296299766e-08,2.3064544691459804e-06,1.572582592599532e-07,0.1914826363197956,0.0011639732156224203,0.12644926949413823,0.0016454455860566437,0.00023719787438376274,3.6693593827322416e-06,0.0001871373285193443,2.6209709876658868e-06,1881503
0.48857619825081267,0.24568896617490016,0.0003591472898139793,0.17555858483475914,0.0012560524182524003,0.013479492966991953,0.00027054244893349484,0.4828100543667149,0.00019664671207269562,0.09982561083854874,0.002945848296704326,0.48163139985294706,0.0003663267334426351,0.07592279148141681,0.003262269141508744,0.3862498646205363,0.0004286653171451103,1.9261921930540088e-06,8.755419059336403e-08,2.0312572217660452e-06,1.2257586683070963e-07,0.17555858483475914,0.0012560524182524003,0.09533863367902003,0.0012697108719849652,0.0001896423768252265,2.626625717800921e-06,0.00016670317888976512,1.9261921930540088e-06,2839099
0.4856006853109378,0.2394733153625517,0.0007257634392489945,0.19052060807698856,0.0016940595546069805,0.03538482030045224,0.0008732644011186082,0.48016993472230063,0.0001383280164797123,0.05146095747297774,0.0025522803252861505,0.47008813390316784,0.0005166202843592438,0.04090950184988202,0.003303361093811273,0.39904293802275076,0.0006949423427389259,2.201506893576323e-06,1.834589077980269e-07,1.8712808595398743e-06,2.201506893576323e-07,0.19052060807698856,0.0016940595546069805,0.13365164891994058,0.002173988057406619,0.0005147856952812636,9.172945389901346e-06,0.00036508322651807355,7.338356311921077e-06,1326813
0.4908670611126624,0.23959119950830798,0.00014324454408463192,0.17518851867709617,0.0005497016273960114,0.006234198919971322,5.9846103323768055e-05,0.48492729398950424,6.624439639801422e-05,0.06399914710594298,0.0011862214728856737,0.4810308438226861,0.00017578758644502194,0.055077665094788265,0.0015523031205906031,0.3923715720546201,0.0002620542275495134,5.019350601348288e-07,1.1031539783183052e-08,4.798719805684627e-07,2.2063079566366104e-08,0.17518851867709617,0.0005497016273960114,0.11220305976182988,0.0007431396774941263,0.00010038701202696577,9.376808815705594e-07,6.458966543053676e-05,4.412615913273221e-07,8938175
0.4884441136797079,0.24223118903881713,0.0005755117580031153,0.1764965967593217,0.0014257794346621746,0.0165511747384038,0.0003377647354662158,0.4806237591561222,0.000270305481780869,0.08958026728966684,0.0031073418728812894,0.47910170974484656,0.0003647015902364064,0.10504459849647338,0.003380458156899048,0.38233328420137447,0.0007870246263290466,2.1549483816152466e-06,1.405401118444726e-07,3.8180063717748395e-06,1.6396346381855137e-07,0.1764965967593217,0.0014257794346621746,0.11985565241672287,0.0017668234394047613,0.0001745039722068868,4.918903914556541e-06,0.0001808282772398881,3.747736315852603e-06,2085572
0.49043095497146544,0.23799334123426275,0.00011370357694243167,0.18017265154100215,0.00035423805336279085,0.002465066594674013,2.058943173342979e-05,0.4841653288476698,5.0562652959913645e-05,0.0516488016368477,0.0007597125956331349,0.4775244010579259,0.0001433773155255202,0.07625938682314676,0.0010460180027190822,0.3970277590978131,0.0001613213172422911,2.1712491646162324e-07,4.9913773899223736e-09,3.019783320903036e-07,4.9913773899223736e-09,0.18017265154100215,0.00035423805336279085,0.0966654852650447,0.00049639248142778,3.341727162553029e-05,1.9965509559689496e-07,2.7677187627119563e-05,1.497413216976712e-07,19746227
0.48920463808973574,0.23824120723950284,0.00035587334229024464,0.1866536803725221,0.0006677841067012505,0.0037613586829808817,3.6411943034442955e-05,0.4791334821131969,0.00019278956468850357,0.07495982157583676,0.0013147046171208285,0.47629985801154107,0.0001907032050603363,0.08521273921617237,0.001537498020271547,0.38797109101547167,0.0003541347092667719,4.818497236481537e-07,9.93504584841554e-09,6.507455030712179e-07,1.490256877262331e-08,0.1866536803725221,0.0006677841067012505,0.11995162052974215,0.0008373256641044617,4.4210954025449154e-05,4.470770631786993e-07,3.8647328350336454e-05,2.4837614621038853e-07,9943964
0.4856614540306261,0.24783811021488428,0.0013897275890745362,0.20026713061147633,0.0019033225676455606,0.06121783598172585,0.0014185963264321234,0.47544863466589093,0.0005256795663021072,0.04921045533892485,0.003699226577681495,0.46874705940302036,0.0004827121432582568,0.055319214436987264,0.0034353797455528514,0.38805692439060957,0.0012413557063762405,1.7455515611564224e-06,2.0140979551804874e-07,4.699561895421137e-06,5.3709278804813e-07,0.20026713061147633,0.0019033225676455606,0.12983479648479976,0.0024934532685134433,0.0004994962928847609,1.6784149626504062e-05,0.0004632425296915121,1.1413221746022762e-05,739482
0.4876241012624565,0.23845231077359164,0.00018176109643725614,0.19237028893032293,0.00056639673918774,0.0033033066967627835,2.8319836959387e-05,0.4803540788311115,6.422534453289552e-05,0.05299669774895666,0.0008850370475953666,0.4740518615422848,0.00019558387400076647,0.07572783402600415,0.00150297420434461,0.3888109644269544,0.00023039367359667964,3.4135517763546827e-07,8.428522904579464e-09,4.888543284656089e-07,1.2642784356869195e-08,0.19237028893032293,0.00056639673918774,0.12709348616508112,0.0007512342464851676,3.7844067841561794e-05,2.528556871373839e-07,2.98791136967342e-05,1.6857045809158928e-07,11594163
0.49074874917840616,0.2430341669802441,0.0004080897921733252,0.18445314495541337,0.0008317282897323924,0.00929200829724322,0.0001117722510106203,0.4805128579952055,0.0001839080481280788,0.08485170680968496,0.0016321042718836986,0.47604617375213915,0.00026764165008244317,0.07989816966027814,0.0017359747217966467,0.3824248696564909,0.0003613162276112982,7.901801097672131e-07,3.823452144034902e-08,1.5931050600145425e-06,5.0979361920465366e-08,0.18445314495541337,0.0008317282897323924,0.12088990989009553,0.001025704761839763,9.392947433845743e-05,1.4019324528127974e-06,8.985112538482019e-05,8.921388336081438e-07,3878051
0.48550872380846505,0.24042735584300498,0.00042706765872978274,0.1882456671405219,0.0009622302556685791,0.009731385791472716,0.00015108583934814125,0.48094118763657717,7.424578041556246e-05,0.0705250908738721,0.0018771458126696698,0.4759724030540575,0.0002866060075941845,0.0793278484933252,0.002435533379189374,0.3914866347206149,0.00046116389066771157,1.1365410645976283e-06,4.941482889554906e-08,1.395968916299261e-06,6.176853611943633e-08,0.1882456671405219,0.0009622302556685791,0.11451021837037823,0.001154330403000026,0.0001428088555081368,2.3472043725385803e-06,0.00010957738307588004,9.882965779109813e-07,3970239
0.48800634074626786,0.23851740693564116,0.00014998768915922892,0.18868397811064208,0.0005502477552115064,0.00330389336377465,2.525263946363992e-05,0.4801965130987731,4.3322985101010086e-05,0.04670038236543231,0.0008515220590091832,0.47193996969749863,0.0001483067267743573,0.06457970954997615,0.0014986925771847662,0.39642162665011366,0.0002164239070522241,3.170906316916964e-07,7.640738113052926e-09,3.5529432225696106e-07,1.1461107169579388e-08,0.18868397811064208,0.0005502477552115064,0.13009006100212214,0.0006011350710444389,3.62935060370014e-05,2.674258339568524e-07,3.163265578803911e-05,1.9101845282632315e-07,12787209
0.4876318205784823,0.23790016112521967,0.0006580526056321488,0.1884497569699181,0.0018688879497516277,0.042664903291587966,0.00147563311565997,0.48046002103929897,0.0003700676386853099,0.055862591172972965,0.00325733721068373,0.46876486342024526,0.0008069144001409013,0.06698595255330611,0.004258096564421698,0.401975538283985,0.0007628587288688405,4.266443954767983e-06,3.246207356888683e-07,4.9620598169584155e-06,4.6374390812695476e-07,0.1884497569699181,0.0018688879497516277,0.11380692874952783,0.0022473029787832225,0.0006626900447134184,1.6231036784443416e-05,0.00042571690766054446,7.419902530031276e-06,1055173
0.4891268899371036,0.2377778738209427,0.00042450474914428683,0.18387580964328049,0.0010439497824636648,0.0071602396128589195,9.741892288518746e-05,0.47921935474815863,0.000200984150053352,0.07568682020143692,0.0018716520925712511,0.4744743054032956,0.0003023981707224746,0.08813595464979766,0.00221943047658304,0.39057284708925505,0.00044069001708945993,9.731648448047116e-07,4.097536188651418e-08,1.4443815064996246e-06,5.121920235814272e-08,0.18387580964328049,0.0010439497824636648,0.12534506614851287,0.0012260852660492204,8.051658610700035e-05,1.2292608565954253e-06,7.846781801267464e-05,9.219456424465689e-07,4832482
0.49017156100192033,0.24608454167242633,0.0011116040688522464,0.19227153342486825,0.0017358660615897292,0.04473684224905883,0.001071572398314248,0.4798225039141404,0.0005140298564734292,0.054144864994626694,0.0031369745304196746,0.4728662759467404,0.0007049055029517116,0.06698284768542133,0.0037107618081309852,0.3810997630143304,0.0010570681698584515,2.3206765529274457e-06,2.3206765529274457e-07,5.337556071733125e-06,4.6413531058548914e-07,0.19227153342486825,0.0017358660615897292,0.12926690552030282,0.002109494986611048,0.00044963108212969256,1.1023213626405366e-05,0.0003695677410536957,9.862875349941643e-06,853175
0.4879793325741389,0.23844271371170558,0.0003559947489152279,0.18706806657341155,0.0009583838376578344,0.005504359407472971,5.2734398341103606e-05,0.48036709963753293,0.00014062506224294294,0.0666062494329339,0.0014650697590406605,0.47590878937094294,0.00023249709809931005,0.08464336679145583,0.0018529154835921103,0.38824198374126384,0.0003255710575645912,6.535459623470104e-07,2.2536067667138292e-08,9.990989999097976e-07,3.756011277856382e-08,0.18706806657341155,0.0009583838376578344,0.12417192996051862,0.001079402521030367,5.949521864124509e-05,6.760820300141487e-07,5.6189928716731476e-05,5.258415788998935e-07,6549352
0.49346825737753297,0.24526756956691959,0.0001608685824059545,0.16998956235433052,0.00038509945962177,0.0015575444665584177,1.0112592398982527e-05,0.4846686041197386,8.748698479488757e-05,0.10724883747653541,0.0010209613580670182,0.4820129664556715,0.0001208286870402414,0.08452110324445462,0.0012157127223854306,0.37629364925052244,0.00018114974096258553,1.3247122884276004e-07,1.8657919555318314e-09,2.537477059523291e-07,5.597375866595494e-09,0.16998956235433052,0.00038509945962177,0.10512463333516242,0.0005352397382834165,1.7930260692660902e-05,1.1194751733190989e-07,1.5989837058907796e-05,7.463167822127326e-08,26956958
0.5001696617682245,0.25151971388661465,0.000410360676034094,0.15508788616628852,0.000867619715043513,0.014340209002418319,0.00016742025900382573,0.4955731049352863,0.0001651787931263286,0.06933440188635882,0.0022761223883723002,0.49167191978572855,0.000411395198746785,0.062274991315407605,0.002751485574853812,0.3615239623360903,0.0005041574019847441,9.483124866334105e-07,5.172613563454966e-08,1.6035102046710398e-06,1.0345227126909932e-07,0.15508788616628852,0.000867619715043513,0.10734414571424285,0.0011305609045191404,0.00019328332682110058,1.896624973266821e-06,0.00015190241831346084,2.0690454253819864e-06,2942902
