Estimate Total Population,Male Estimate Total,Male Margin od Error Total,Estimate Total Income,Estimate Mean income (dollars),Margin of Error Mean income (dollars),Estimate Margin of Error Total,Estimate Total Insured,Margin of Error Total Insured,Estimate Total Uninsured,Margin of Error Total Uninsured,Estimate Total Poverty,Margin of Error Total Poverty,Estimate Below Poverty,Margin of Error Below Poverty,Estimate Number Population 16 years and over,Margin of Error Number Population 16 years and over,Estimate Percent Unemployed,Margin of Error Percent Unemployed,Estimate PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL,Margin of Error PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL,Estimate Occupied housing units,Margin of Error Occupied housing units,Estimate Owner-occupied housing units,Margin of Error Owner-occupied housing units,Estimate Owner-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Margin of Error Owner-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Estimate Renter-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Margin of Error Renter-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Estimate Number Women 15 to 50 years,Margin of Error Number Women 15 to 50 years,"Estimate Women with births (Rate per 1,000 women)","Margin of Error Women with births (Rate per 1,000 women)","Estimate Percent of women who had a birth in the past 12 months who were unmarried (Rate per 1,000 women)","Margin of Error Percent of women who had a birth in the past 12 months who were unmarried (Rate per 1,000 women)",Estimate Male Mean usual hrs worked,Margin of Error Male Mean usual hrs worked,Estimate Female Mean usual hrs worked,Margin of Error Female Mean usual hrs worked,Estimate Total Education,Margin of Error Total Education,Estimate Less than high school graduate,Margin of Error Less than high school graduate,Crime rate,Population
0.47049287437373705,0.23649087988381456,0.0005944737509561014,0.1501393683661252,0.001588776384826722,0.035607824963085795,0.0006488162268052741,0.4540824347123023,0.0008316045546615823,0.016030371678828988,0.0016790178295701967,0.4576104141140983,0.0006145639996033713,0.04267333486849369,0.0034123781349895657,0.37951500674542143,0.0006115998645570528,1.4491326893112722e-06,1.3173933539193383e-07,1.9760900308790072e-06,2.3054383693588418e-07,0.1501393683661252,0.001588776384826722,0.08583674006464537,0.0016131481618742297,0.0005193823297826991,1.5479371908552225e-05,0.0004884235859655946,9.221753477435367e-06,0.007118534987903144,0.0007235782996401966,2.2066338678148916e-05,2.305438369358842e-06,1.067088616674664e-05,1.943155197031024e-06,1.3404477376129268e-05,9.880450154395036e-08,1.208708402220993e-05,9.880450154395036e-08,0.3263634544881918,0.0004238713116235471,0.02623687668831906,0.001875638787642658,7.957055857672803e-05,1427538
0.46818641319077114,0.23399112096160524,0.0007229443111582009,0.16992167650859272,0.001152427195509206,0.022182345916745626,0.000622249489827201,0.4625472250337453,0.00022113917944238925,0.04676189617114473,0.0023451879520487847,0.4596891054503861,0.0004470071212124774,0.06604829240590958,0.004374939640591067,0.3606652061960031,0.0007229443111582009,1.3073637023638108e-06,1.3908124493232028e-07,2.7816248986464057e-06,2.5034624087817653e-07,0.16992167650859272,0.001152427195509206,0.11633228202372038,0.0019387925543565448,0.00024589564104034227,5.285087307428171e-06,0.00021974836699306606,4.72876232769889e-06,0.0064561513897583075,0.0007429720104284549,1.6967911881743074e-05,1.947137429052484e-06,7.95544721012872e-06,1.4186286983096668e-06,1.1571559578369049e-05,1.1126499594585623e-07,9.680054647289491e-06,1.1126499594585623e-07,0.30243633954267846,0.0007732917218237008,0.02896478190711516,0.0016725910515560838,6.417208641177258e-05,1716943
0.46457943010867797,0.22825977341168702,0.0001601517618365726,0.17499641118445447,0.0004693139778088731,0.0036645829609638406,3.0629523451182255e-05,0.45800529645618376,4.812173945055411e-05,0.029635225247964844,0.00071975751019822,0.45371095742833795,0.00014287729126457883,0.0588459920761607,0.0012809600583606397,0.3710014092750093,0.00022242695406670144,2.2863269874697651e-07,3.629090456301215e-09,3.447635933486154e-07,1.0887271368903644e-08,0.17499641118445447,0.0004693139778088731,0.11420232335135128,0.0006636154808392402,4.2206322006783124e-05,3.2661814106710934e-07,3.447635933486154e-05,2.1774542737807287e-07,0.005530552400880236,0.00021088644641566358,1.8145452281506074e-06,7.258180912602429e-08,1.3101016547247386e-06,7.258180912602429e-08,1.4806689061708956e-06,3.629090456301215e-09,1.3064725642684373e-06,3.629090456301215e-09,0.31446863574659956,0.0001876602674953358,0.03507251002411814,0.0005490088042292478,1.5848238022667404e-05,12802023
0.46587205589336544,0.22948120654040619,0.0003635360310409188,0.17792405744880763,0.0007332527364890247,0.005821492942205872,6.3211442800778e-05,0.4589792694655592,6.454590659323886e-05,0.037250011597943354,0.001189639353510642,0.4518075801051288,0.00021386538147596555,0.06363826050955614,0.0016104870926909327,0.36799573880038655,0.0003492783389425211,3.511746822265444e-07,1.4046987289061778e-08,6.742553898749652e-07,2.8093974578123556e-08,0.17792405744880763,0.0007332527364890247,0.12160624389507316,0.0008785688199943688,5.7452178012262664e-05,4.916445551171622e-07,5.394043118999722e-05,4.214096186718533e-07,0.006146048583519644,0.00034780340527716956,4.0033913773826065e-06,2.1070480933592665e-07,2.626786623054552e-06,2.1772830298045754e-07,2.9007028751912566e-06,7.023493644530889e-09,2.5214342183865887e-06,1.4046987289061778e-08,0.3085122961911891,0.0003712618740499028,0.035925099756839045,0.0008523009537638233,2.807290409718996e-05,6666818
0.46409148006561757,0.23046478748980675,0.00044178137269448804,0.18475640482217756,0.0010520437112490053,0.013176011000566807,0.00019202092506191386,0.457687426762242,7.49133292839849e-05,0.019485164216845496,0.0011290297413432192,0.4487897663341032,0.0003083882705504754,0.05276178352483789,0.0018627658281642255,0.36852531575833897,0.00040032735648991145,5.77395225706603e-07,2.9610011574697593e-08,1.1251804398385083e-06,5.9220023149395186e-08,0.18475640482217756,0.0010520437112490053,0.13049650276171784,0.0011806992115410665,0.0001253983990188443,1.4805005787348795e-06,0.00010970509288425458,1.3324505208613917e-06,0.006159622657826466,0.000442373572925982,8.73495341453579e-06,5.922002314939518e-07,4.471111747779336e-06,5.03370196769859e-07,6.129272395962401e-06,2.9610011574697593e-08,5.300192071870869e-06,2.9610011574697593e-08,0.3089834317831268,0.0005341646088075446,0.02547911885991153,0.0007827406559771308,4.336386195114462e-05,3145711
0.46775667287202033,0.23310742714626764,0.0006800863127917555,0.17865450729315233,0.0010905192874621525,0.014361292729147122,0.00018003704376957046,0.45867807567024593,0.00023280929609881008,0.04005767912018323,0.0014314473444306242,0.45465612212229983,0.000299739957589553,0.05511225122520442,0.0023157043529717855,0.3657596541635637,0.0005589353798529828,7.240095593950556e-07,4.826730395967037e-08,1.2710390042713197e-06,8.044550659945062e-08,0.17865450729315233,0.0010905192874621525,0.11735261789917296,0.0014015216159756286,0.0001423885466810276,2.252474184784617e-06,0.00012694300941393306,1.6089101319890122e-06,0.005753784414019106,0.00043488840867663,8.688114712740667e-06,6.435640527956049e-07,4.681928484088026e-06,6.274749514757148e-07,6.709155250394181e-06,3.217820263978025e-08,5.840343779120114e-06,3.217820263978025e-08,0.3043954999474764,0.0006342323740300686,0.02877423147353109,0.0009915713143448283,6.454947449539917e-05,2913123
0.46386737033904535,0.22789058218692196,0.0004850929030400382,0.17957909269596808,0.0009546084693229717,0.008058083122331255,0.0001084140819940775,0.45523250757316414,0.00015054607335725323,0.023350323253015632,0.001000295020751527,0.44943784284540544,0.0003571287406863729,0.08301570486809758,0.002529487670054682,0.3703074812205363,0.0004428563657925866,6.272753056552218e-07,3.136376528276109e-08,1.4636423798621842e-06,6.272753056552218e-08,0.17957909269596808,0.0009546084693229717,0.12003697067844739,0.0011553365671326428,7.903668851255794e-05,1.045458842758703e-06,7.39139401830403e-05,8.363670742069624e-07,0.005734655390184314,0.00035629237361216597,5.540931866621126e-06,3.136376528276109e-07,4.025016544621007e-06,4.181835371034812e-07,4.338654197448618e-06,2.090917685517406e-08,3.774106422358918e-06,2.090917685517406e-08,0.313168137261328,0.00042696539138265433,0.044793729576839386,0.0011104863827782942,2.463101033539504e-05,4454189
0.4668384094502389,0.2285377927111446,0.0004951911437787076,0.17159190805588878,0.0008971475474379845,0.007843684125983312,0.00012743743087982042,0.4564196516035666,0.00019444678420629875,0.046849908470366027,0.0017184109908857162,0.45331199312675163,0.0004182101604929318,0.09155820997437376,0.002577766060777964,0.3680329185377474,0.0004770427772527863,6.98014097150816e-07,2.991488987789211e-08,1.5356310137317953e-06,5.982977975578422e-08,0.17159190805588878,0.0008971475474379845,0.11025730962294697,0.0012282056620866574,6.900367931833782e-05,1.5954607934875795e-06,8.057077007112276e-05,9.971629959297371e-07,0.006171740930707922,0.000417412430096188,5.4843964776135544e-06,3.9886519837189487e-07,4.916013569933604e-06,3.49007048575408e-07,4.237942732701383e-06,1.9943259918594746e-08,3.6396449351435406e-06,1.9943259918594746e-08,0.310618267558105,0.0006046796407317926,0.048505797341406955,0.0011488314876106503,5.633970927003015e-05,4684333
0.45573217968263663,0.2227191272140612,0.0006581951210118299,0.1819740083396513,0.001976296738805151,0.02874187150115777,0.0006321822093129744,0.4508270344516327,0.0001933854619717545,0.03627192488766856,0.0022549087141060507,0.4435786735168082,0.0004665210348097369,0.05536266387339702,0.0034443148740208236,0.37948422819144406,0.0006708593017073252,1.506010677302159e-06,1.3691006157292354e-07,2.6012911698855467e-06,2.738201231458471e-07,0.1819740083396513,0.001976296738805151,0.13078881271999812,0.0020882207141410163,0.00032345002046603184,6.1609527707815585e-06,0.0002727932976840501,7.872328540443103e-06,0.004433147793731264,0.0006256789813882605,1.5402381926953895e-05,2.053650923593853e-06,1.3006455849427735e-05,2.5670636544923163e-06,1.3999053795831431e-05,1.3691006157292354e-07,1.2116540449203731e-05,1.0268254617969264e-07,0.3308325532611978,0.000503144476280494,0.02537559536223351,0.001495057872376325,4.24421190876063e-05,1335907
0.46577909052469263,0.225887081577799,0.0002237369616347259,0.1699051519067068,0.0007342288388040624,0.009248465367061462,9.112055496334685e-05,0.45819897516566865,0.00018123468068750634,0.028116458819909384,0.0012270694954707286,0.4548306113373762,0.00024177527030631453,0.04395115196348042,0.0013236092847989304,0.37314958846126883,0.0003147800989642891,4.180552224316678e-07,1.5483526756728438e-08,4.877310928369458e-07,2.3225290135092654e-08,0.1699051519067068,0.0007342288388040624,0.11194225982235877,0.0007997241569850238,0.00012170052030788551,1.0838468729709906e-06,0.00010172677079170582,7.741763378364218e-07,0.005730453252665194,0.00036316612007906545,3.948299322965751e-06,2.3225290135092654e-07,2.4928478078332784e-06,2.167693745941981e-07,3.1508976949942368e-06,1.5483526756728438e-08,2.8644524499947606e-06,7.741763378364219e-09,0.31915481461413514,0.0003273991732710228,0.031526705588078824,0.000802046685998533,3.729207419358044e-05,6052177
0.46321989498840294,0.22480473949476007,0.00016524675049231914,0.1754062295170317,0.0005637430294573357,0.008317419774780063,8.479946414153167e-05,0.45806786852305353,8.84716141524721e-05,0.011632487198545522,0.0007095409854472666,0.4470671951347237,0.0001834714949910605,0.04669050335299376,0.0013896367680290293,0.3809509502210771,0.00023712568681757894,3.604147232960047e-07,1.360055559607565e-08,4.964202792567612e-07,2.0400833394113473e-08,0.1754062295170317,0.0005637430294573357,0.10873168179616619,0.0007300778243973408,0.00011200057533368297,9.520388917252955e-07,8.017527523886596e-05,8.160333357645389e-07,0.005026153323307737,0.0003150568703830924,3.060125009117021e-06,2.0400833394113473e-07,2.0604841728054608e-06,2.0400833394113473e-07,2.7541125082053188e-06,6.800277798037825e-09,2.3936977849093145e-06,6.800277798037825e-09,0.32148415294390786,0.0002082245061759182,0.030783837550047526,0.0008065809496252663,2.588865757713e-05,6859819
0.46133293788555574,0.22690593847300178,0.0001414438990485412,0.18048283338406323,0.0006364046128018464,0.004062841247440292,3.1875990390045754e-05,0.4562122877150405,3.8241895176396e-05,0.02448735885663296,0.0006489505565413688,0.45083249410661674,0.00018149798609842378,0.06746632359032284,0.0010869433924255835,0.3718378422134217,0.00026337188561338095,2.880920414260695e-07,9.293291658905468e-09,4.7395787460417876e-07,9.293291658905468e-09,0.18048283338406323,0.0006364046128018464,0.1269130476100515,0.0006805942146399419,4.0704617466005947e-05,2.78798749767164e-07,3.800956288492336e-05,2.78798749767164e-07,0.0055835490280452885,0.0002700165891494983,2.462722289609949e-06,1.39399374883582e-07,1.7750187068509444e-06,9.293291658905467e-08,1.9051247900756207e-06,4.646645829452734e-09,1.6356193319673622e-06,4.646645829452734e-09,0.3141319375872392,0.00019422979567112426,0.03010603652714891,0.0004865502848019957,2.1416390627947648e-05,9962311
0.4632157318902903,0.2305983489684323,0.00026870102738442463,0.18031374611698872,0.00061913684573463,0.008769874537434125,9.944119845426084e-05,0.4583893512253972,5.714722037751193e-05,0.018876708715183255,0.0008255717387282853,0.4528445603495615,0.0001917494839392287,0.04475072113661975,0.0013353652244748125,0.3671791147545846,0.00034271548901873523,3.188831680389799e-07,1.6783324633630523e-08,4.951080766921005e-07,1.6783324633630523e-08,0.18031374611698872,0.00061913684573463,0.128562868108928,0.0007909980899830065,9.465795093367615e-05,7.552496085133735e-07,7.653196032935518e-05,7.552496085133735e-07,0.005803337991816762,0.00029505084705922456,4.615414274248393e-06,2.5174986950445785e-07,2.2909238124905663e-06,1.678332463363052e-07,3.423798225260626e-06,8.391662316815262e-09,2.987431784786233e-06,8.391662316815262e-09,0.31261316970572506,0.0003500162352343645,0.022144589854597455,0.000584563196989351,2.0299431144376118e-05,5576606
0.46798586648282287,0.22562682110523344,0.0008743635510381624,0.1708712129750429,0.0013784065794750975,0.010953658282471994,0.00020183642859745548,0.45787713401005753,0.000228142495319234,0.054206312403642924,0.0019223784591861604,0.4529801344228141,0.00031535963320036874,0.09438366205805356,0.003338365133978084,0.3678779729893642,0.0007476873130743599,1.2056947247481824e-06,7.829186524338847e-08,2.5836315530318194e-06,1.2526698438942155e-07,0.1708712129750429,0.0013784065794750975,0.11495030872256977,0.0014629617939379569,9.786483155423558e-05,2.1921722268148772e-06,0.00011399295579437361,1.7224210353545464e-06,0.005882224419466262,0.0005107761288478664,8.298937715799177e-06,7.829186524338846e-07,7.844844897387525e-06,6.733100410931408e-07,6.5451999343472755e-06,4.6975119146033076e-08,5.730964535816036e-06,3.1316746097355386e-08,0.3064378054046932,0.0008322425275372194,0.04865588890907815,0.001262221451453909,4.410963687812506e-05,2984100
0.4641942932729862,0.2281470383299264,0.00033765125681698257,0.18072494018697607,0.0008261485173563536,0.006451333128894875,8.083212623709805e-05,0.45537201141588707,0.00013659943670416285,0.04052447416061819,0.0010889100662646958,0.45033169790059946,0.0002613902216017751,0.06300136674860808,0.001723529869803835,0.37065788612844847,0.0003959326673460872,3.73305766787729e-07,1.523697007296853e-08,7.46611533575458e-07,3.047394014593706e-08,0.18072494018697607,0.0008261485173563536,0.11942714287737623,0.0010422087529910473,6.597608041595373e-05,8.38033354013269e-07,5.8738519631293675e-05,4.571091021890558e-07,0.005758127175425172,0.0003732295819373641,4.113981919701503e-06,3.0473940145937054e-07,2.795984008389725e-06,2.1331758102155936e-07,3.1311973499950327e-06,1.523697007296853e-08,2.7807470383167565e-06,1.523697007296853e-08,0.3139588349414216,0.00046861301459414707,0.03275483838101008,0.0007813518253418261,3.967707007001004e-05,6113532
0.46029939430421096,0.23225268415961706,0.0011201507533186732,0.18372989051034014,0.0019541928396485803,0.03794251280506117,0.0011183846504360265,0.4536720932370792,0.0002799273068995029,0.03683030951471441,0.0024782838700739902,0.44951954383425613,0.0005051054244369579,0.05988766569910848,0.0034439006211610767,0.37042859996640937,0.0009479557222606195,2.119323459176047e-06,1.7661028826467062e-07,3.532205765293412e-06,3.5322057652934123e-07,0.18372989051034014,0.0019541928396485803,0.12494957131865114,0.002499918630386412,0.00036514177098720646,1.3687297340511972e-05,0.0003271705590103023,7.5059372512485e-06,0.004691210782030312,0.0007550089823314668,2.1193234591760472e-05,3.532205765293412e-06,1.072907501207874e-05,2.82576461223473e-06,1.8146707119194906e-05,2.2076286033083826e-07,1.5497552795224845e-05,1.7661028826467062e-07,0.31463829295504125,0.001254374572399823,0.02262289487526298,0.001464540815434781,0.00016517477209953318,1050493
0.4668173620931361,0.2325681182169196,0.0006616311381886298,0.18298568143787217,0.0010897454040753904,0.022276138868662393,0.00038429925525569695,0.459605754030497,0.0002565258722980703,0.03930206453606399,0.0022198789464419845,0.45309836823369914,0.00046776807439085147,0.05175874549145407,0.0025194854995840054,0.363256790429384,0.0005556428722486829,9.056734041057826e-07,7.343297871127967e-08,1.8113468082115652e-06,1.4686595742255934e-07,0.18298568143787217,0.0010897454040753904,0.11953395796962533,0.0013151846487190189,0.00022764223400496697,2.9373191484511867e-06,0.00018823320209658022,2.4477659570426555e-06,0.006599666573378408,0.00048294422332451596,1.5176148933664465e-05,1.2238829785213277e-06,6.8292670201490086e-06,1.0280617019579153e-06,1.0280617019579154e-05,7.343297871127967e-08,8.885390424064838e-06,4.895531914085311e-08,0.3044580252688796,0.0006927177658430715,0.02774420324009998,0.0012087068295876633,7.264969360502602e-05,1920076
0.46437633870486483,0.23268159896576454,0.00031810731153997566,0.16666011649945267,0.001016079610296258,0.013314070366907006,0.0002467148066660586,0.45896014316364475,0.00017105770526206239,0.05218886875095118,0.0021052891536823912,0.45755772269732725,0.0005133310638058197,0.06308759800163709,0.002941939813676061,0.3695370821085728,0.0004708430465246611,1.0582517315381514e-06,6.317920785302397e-08,1.6110698002521112e-06,1.1056361374279193e-07,0.16666011649945267,0.001016079610296258,0.09141431173857964,0.0012101977264246742,0.0001742166656547136,2.3692202944883986e-06,0.0001584218636914576,2.053324255223279e-06,0.005397399726883838,0.0004754235390940054,7.739452961995437e-06,6.317920785302396e-07,6.444279201008445e-06,6.949712863832637e-07,6.317920785302397e-06,3.1589603926511984e-08,5.780897518551693e-06,3.1589603926511984e-08,0.3175718677534213,0.00034890717536832487,0.044309631791580935,0.0013872574564327738,0.00010707296250891237,2998039
0.45893523843780826,0.22854771673916727,0.0006780219361020665,0.17900982498883783,0.0017847930376804397,0.03696044730583162,0.0007392226990970806,0.452633622796389,0.00029259465903796073,0.026707256557099504,0.0020024339532750688,0.44430894373102225,0.0003802699093959866,0.032418869337285876,0.002642291368633053,0.3809747496439629,0.0007020896518866226,1.2377682403486e-06,1.375298044831778e-07,1.375298044831778e-06,2.0629470672476668e-07,0.17900982498883783,0.0017847930376804397,0.1255031669056351,0.001857340009545316,0.0004951072961394401,8.595612780198611e-06,0.000352763948499351,7.907963757782722e-06,0.005034622317617931,0.0006591115879856296,1.684740104918928e-05,2.062947067247667e-06,1.1002384358654224e-05,2.4067715784556114e-06,1.4165569861767313e-05,1.0314735336238334e-07,1.2240152599002824e-05,1.0314735336238334e-07,0.32580329327749125,0.0007732613257066671,0.023344996661997013,0.0015836556986237923,6.869613733934731e-05,1342795
0.46482191020523317,0.22710904638608756,0.00011074279430644254,0.166011243794004,0.000533914344769775,0.006434618860170678,5.560525101262014e-05,0.459267049564121,6.760974912842879e-05,0.03663554561342693,0.000979172093065223,0.45572852886627024,0.00015699389094310788,0.047597731094132664,0.0014961969924339688,0.37403485310425805,0.0002243438024499824,3.1180514586515967e-07,1.039350486217199e-08,3.9495318476253557e-07,1.5590257293257982e-08,0.166011243794004,0.000533914344769775,0.1049706054786624,0.0007366916246307506,9.603598492646918e-05,7.275453403520392e-07,6.464760024270978e-05,4.677077187977395e-07,0.005036484586111303,0.00027537591132324686,2.3905061182995576e-06,1.5590257293257983e-07,1.4862711952905944e-06,1.2472205834606386e-07,2.1306684967452575e-06,5.196752431085995e-09,1.870830875190958e-06,5.196752431085995e-09,0.3207005309364982,0.00011723873484530004,0.0343336960916017,0.0006109821833227804,1.2654092169694397e-05,9005644
0.464662488697579,0.23003507795761904,0.0006837031642693526,0.16933241883343023,0.0014058116009927643,0.01689876645272147,0.0004264771534142598,0.45684433631556487,0.0003326968369566739,0.041908413846685345,0.002337139458003695,0.45538136337882656,0.0003793637087177107,0.09031111460805852,0.003428117139460278,0.3686370268067049,0.0006524430587834906,1.6746485081711771e-06,1.1164323387807848e-07,3.4162829566692016e-06,1.7862917420492557e-07,0.16933241883343023,0.0014058116009927643,0.11412149038370406,0.0017458768913853912,0.00016791142375263004,5.13558875839161e-06,0.0001795223200759502,3.5725834840985113e-06,0.005326052115387612,0.0006794607213819856,1.1387609855564004e-05,1.3397188065369417e-06,9.221731118329281e-06,1.0941036920051691e-06,8.931458710246279e-06,6.698594032684709e-08,7.993655545670418e-06,6.698594032684709e-08,0.3106765487930294,0.0008786322506204777,0.04531397905290225,0.0018184449934061423,0.00015616655554865619,2088070
0.4644202508837593,0.2253751801242679,0.00010490169675113727,0.16956098577815543,0.00041549068903785647,0.002571385201192395,1.9945434718601885e-05,0.4587825373412996,5.2639012854046016e-05,0.027817624963540257,0.0006201901210614322,0.4523050222108355,0.00012242451380934294,0.06662960632227437,0.0009073761563375278,0.3774678930224163,0.0001655141793806621,1.38771302877065e-07,2.3520559809672034e-09,2.5637410192542517e-07,4.704111961934407e-09,0.16956098577815543,0.00041549068903785647,0.09034646872411793,0.00045606365470954075,3.194092022153462e-05,2.116850382870483e-07,2.808354841274841e-05,1.6464391866770424e-07,0.005311648021818235,0.00018531849074040596,1.1054663110545857e-06,4.704111961934407e-08,7.832346416620787e-07,4.233700765740966e-08,9.57286784253652e-07,2.3520559809672034e-09,8.467401531481932e-07,2.3520559809672034e-09,0.3211401272528596,0.00010779472560772693,0.04394327372793178,0.0005000000604340081,8.810801704703145e-06,19849399
0.46415463926668443,0.22567256538917685,0.0003015901718539158,0.17759754584856594,0.0007347858229166463,0.003801783586042612,4.277063714294119e-05,0.45551094509207923,0.00018924291535866064,0.04750052068298715,0.0009611728637940965,0.4522266633434677,0.00017465058033342188,0.06961687406962495,0.0014728194696163395,0.3712506399526287,0.0003139867950258271,2.836127810547972e-07,9.148799388864425e-09,5.123327657764078e-07,1.3723199083296638e-08,0.17759754584856594,0.0007347858229166463,0.11405753305300946,0.0006904141458806539,4.107810925600127e-05,4.1169597249889914e-07,3.837921343628626e-05,2.2871998472161063e-07,0.005492344481113925,0.00024843564740461346,2.2414558502717843e-06,9.148799388864425e-08,1.59189109366241e-06,1.2808319144410194e-07,1.9029502728838006e-06,4.574399694432213e-09,1.6650814887733253e-06,4.574399694432213e-09,0.31458992962553795,0.00034477250496935585,0.03994352089979125,0.000651806212459646,1.700761806389897e-05,10273419
0.4633954481695359,0.2385479038439556,0.00140250009974354,0.1926658528476812,0.0020517830578636966,0.05889827903617847,0.001732643976753789,0.4533278940533733,0.0008051842333749965,0.03187600270288957,0.0029058774952402115,0.4473810246243387,0.0008602082128767048,0.04797112808468924,0.003780758769317372,0.36690356358269033,0.0010136639779314686,1.7118571400531437e-06,3.0568877500949e-07,3.912816320121471e-06,6.1137755001898e-07,0.1926658528476812,0.0020517830578636966,0.12179129898418095,0.002226025659619106,0.00046403556046440575,1.4061683650436537e-05,0.0004744289788147284,1.0393418350322658e-05,0.007112155039370793,0.0011322712226351508,4.157367340129063e-05,6.725153050208779e-06,1.5284438750474498e-05,4.707607135146145e-06,2.6717198935829424e-05,2.4455102000759195e-07,2.2009591800683276e-05,3.0568877500949e-07,0.30264105792264534,0.001277779079539668,0.02307583424791638,0.0020261052007628996,0.00015412828035978483,755393
0.46241976463103807,0.22660787046997857,0.00021125542215083744,0.18412860948037904,0.0005943897846381176,0.003422887278124697,3.0418232665518243e-05,0.45547114937455957,5.757168119677929e-05,0.025629670258257495,0.0006989823202563327,0.4494015573390095,0.00019907220330836546,0.065509964004785,0.0013016535085520783,0.3709951386017393,0.00020369067842511955,2.2694231177153662e-07,7.962888132334618e-09,4.180516269475675e-07,1.1944332198501927e-08,0.18412860948037904,0.0005943897846381176,0.12035144956207137,0.0007181330662145975,3.59524399174908e-05,2.7870108463171166e-07,3.0219160462209875e-05,1.5925776264669236e-07,0.005774407772484434,0.00018872044873633045,2.18979423639202e-06,7.962888132334618e-08,1.67220650779027e-06,8.36103253895135e-08,1.624429178996262e-06,3.981444066167309e-09,1.4134126434893948e-06,3.981444066167309e-09,0.3154124276026546,0.00019059172744742908,0.03146598948597083,0.0005830426690495408,1.225090339159681e-05,11658609
0.4673839141395918,0.23148729967032167,0.000324727600754653,0.1750315122333248,0.0008568472605385984,0.009448429607137496,0.0001234107829720545,0.4581085693467964,0.00017594375139934795,0.06309412016159502,0.0015097570109921029,0.4537884772085101,0.00023300337016731522,0.07390078311568943,0.0018112557481564562,0.3649491523567102,0.00030721661127888853,7.147342643169179e-07,3.5736713215845894e-08,1.3699073399407593e-06,4.76489509544612e-08,0.1750315122333248,0.0008568472605385984,0.11358938120132095,0.000921173344327121,9.017563968131781e-05,1.3103461512476828e-06,8.862704877529782e-05,8.338566417030709e-07,0.00641128547330014,0.00038929192929794794,7.028220265783026e-06,4.764895095446119e-07,4.276493348162892e-06,3.097181812039978e-07,5.0150520879570405e-06,2.38244754772306e-08,4.3717912500718145e-06,2.38244754772306e-08,0.30633939409181693,0.00042586249915549693,0.03728840130367792,0.0007887092606737189,5.423641842391546e-05,3930864
0.46057335872902583,0.2279582521342281,0.0004416186367811686,0.17683625371183528,0.0007528331971217323,0.010245102316113653,0.00013546722004701325,0.4561726993349405,8.258549793563765e-05,0.0284397901514978,0.0011251430236462895,0.45191594573357946,0.0002729596975365898,0.06032409315558635,0.00203324595803121,0.37440844329226225,0.000342043479188472,6.41331523478385e-07,3.375429070938868e-08,9.56371570099346e-07,5.6257151182314475e-08,0.17683625371183528,0.0007528331971217323,0.10909150477239457,0.0011605850288911475,0.0001349046485351901,1.5752002331048054e-06,0.00011420201690009839,1.5752002331048054e-06,0.004740902644436005,0.000359933253264448,4.950629304043674e-06,3.3754290709388683e-07,3.2291604778648507e-06,4.6130863969497865e-07,4.534326385294547e-06,2.250286047292579e-08,3.960503443234939e-06,2.250286047292579e-08,0.32156047547159605,0.00039537525850930614,0.03122069364874197,0.00107946221688625,3.0243844475612263e-05,4142776
0.46183560546933317,0.22624882665379162,0.00016689945330823047,0.17837906503489923,0.0004956769261563269,0.0033945614782599966,2.3373148547711063e-05,0.45443693825401016,4.204999213220352e-05,0.025594031164817142,0.0007550574618171699,0.4468084772242946,0.0001368069761208374,0.05751329873205666,0.0011113986322570802,0.37669437814373496,0.00020938295051396185,2.095274522051378e-07,7.225084558797856e-09,3.106786360283078e-07,7.225084558797856e-09,0.17837906503489923,0.0004956769261563269,0.12219474835658785,0.0006484513391521075,3.522228722413955e-05,2.1675253676393567e-07,3.1826497481504555e-05,1.8062711396994638e-07,0.00522980520704024,0.00020540915400662303,1.806271139699464e-06,7.225084558797856e-08,1.3583158970539968e-06,7.586338786737748e-08,1.4847548768329595e-06,3.612542279398928e-09,1.2932901360248161e-06,3.612542279398928e-09,0.3223101190324025,0.0001828668901831737,0.031802871454997286,0.000609724885916951,1.1412021060621212e-05,12805537
0.4623690737796429,0.22380755947866737,0.0006783930576854853,0.17867516353320312,0.001811528300490467,0.04303550488780542,0.0012788803319722505,0.45529321535151307,0.00028404973834701935,0.01968040143992615,0.0020802594859220076,0.44462843881175684,0.0003492630064729144,0.05686772049754225,0.004001643694463479,0.38266182855806236,0.0007374789046451889,2.582270348609267e-06,2.188364702211243e-07,4.026591052068687e-06,4.376729404422486e-07,0.17867516353320312,0.001811528300490467,0.10367684147784073,0.0018439160980831934,0.0006153681542618015,1.4005534094151955e-05,0.0004149139475392517,7.440439987518226e-06,0.004966712528138637,0.0008657170761947677,1.9695282319901188e-05,3.501383523537989e-06,2.1708577845935533e-05,4.201660228245586e-06,1.7506917617689944e-05,1.7506917617689946e-07,1.5449854797611373e-05,1.7506917617689946e-07,0.3212716335669304,0.0005952351990014582,0.03684462114524981,0.0020697553353513937,0.00010464760005974164,1059639
