Estimate Total Population,Male Estimate Total,Male Margin od Error Total,Estimate Total Income,Estimate Mean income (dollars),Margin of Error Mean income (dollars),Estimate Margin of Error Total,Estimate Total Insured,Margin of Error Total Insured,Estimate Total Uninsured,Margin of Error Total Uninsured,Estimate Total Poverty,Margin of Error Total Poverty,Estimate Below Poverty,Margin of Error Below Poverty,Estimate Number Population 16 years and over,Margin of Error Number Population 16 years and over,Estimate Percent Unemployed,Margin of Error Percent Unemployed,Estimate PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL,Margin of Error PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL,Estimate Occupied housing units,Margin of Error Occupied housing units,Estimate Owner-occupied housing units,Margin of Error Owner-occupied housing units,Estimate Owner-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Margin of Error Owner-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Estimate Renter-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Margin of Error Renter-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Estimate Number Women 15 to 50 years,Margin of Error Number Women 15 to 50 years,"Estimate Women with births (Rate per 1,000 women)","Margin of Error Women with births (Rate per 1,000 women)","Estimate Percent of women who had a birth in the past 12 months who were unmarried (Rate per 1,000 women)","Margin of Error Percent of women who had a birth in the past 12 months who were unmarried (Rate per 1,000 women)",Population
0.4919413243702209,0.23852958404658034,0.00029575116984378294,0.1783789887406673,0.0006386783778570533,0.0095053983712434,8.558847202624015e-05,0.48392475589801387,0.0001904241124028788,0.03187650499917764,0.0008986380048534994,0.48022012645620443,0.00031720971498337615,0.04674817771220024,0.0017428106184175732,0.3943250101818626,0.00031516214388226994,4.504656422433692e-07,1.638056880884979e-08,5.48749055096468e-07,3.276113761769958e-08,0.1783789887406673,0.0006386783778570533,0.11762550659974452,0.0009083025404507208,0.00012940649358991334,1.0647369725752364e-06,0.00010467183468855016,1.1466398166194854e-06,0.0062351816142446285,0.0003907584689351117,4.258947890300946e-06,2.4570853213274686e-07,3.0713566516593354e-06,2.3751824772832193e-07,6016447
0.4896672151232548,0.2376391752634703,0.0001771456077901785,0.184493114649339,0.0006616655106271883,0.008430848102570566,8.482521577259565e-05,0.4841660440354436,6.572693014834939e-05,0.013640716282860236,0.0006605844755918536,0.4726806954060337,0.00021296390196093472,0.05420100667061324,0.0015475376875827922,0.40204759585332134,0.00029807739374295295,4.180002136627483e-07,1.4413800471129253e-08,5.693451186096055e-07,2.8827600942258505e-08,0.184493114649339,0.0006616655106271883,0.11386563647881039,0.0009026642545044694,0.00011891385388681633,9.368970306234014e-07,8.388831874197225e-05,7.927590259121089e-07,0.005200499209983434,0.00033014809979121554,3.098967101292789e-06,2.162070070669388e-07,2.327828776087374e-06,2.0179320659580953e-07,6811779
0.4864074169909945,0.2390751718063957,0.0001687277909771619,0.18914630469921279,0.0005412328704761314,0.004054516071909366,3.269652428290732e-05,0.4809281265888262,5.254973617882555e-05,0.029247555683961597,0.0006842250164030289,0.4754180514531502,0.00015431582974901383,0.07498362051983172,0.0013558518218005,0.391296120048318,0.00024431705701050984,3.529459892607686e-07,9.804055257243573e-09,5.441250667770182e-07,1.4706082885865359e-08,0.18914630469921279,0.0005412328704761314,0.13319872806960806,0.000681528901207287,4.313784313187172e-05,2.9412165771730717e-07,3.936328185783295e-05,2.9412165771730717e-07,0.0056185079868211465,0.00022534621008774353,2.451013814310893e-06,9.804055257243573e-08,1.8578684712476569e-06,1.1274663545830108e-07,9928300
0.4876502378510027,0.24251334048389972,0.0003327637327987928,0.1907450396201285,0.0007086996957471354,0.008881487124654593,9.185202875439183e-05,0.4825246459176097,4.5837182627917e-05,0.02177337240225481,0.0010140144180187452,0.4767239326896969,0.00022350068118573484,0.04854042159022348,0.001456130034179875,0.38633265322044746,0.00031064462722834446,3.730933469714175e-07,1.7766349855781786e-08,5.596400204571261e-07,2.6649524783672673e-08,0.1907450396201285,0.0007086996957471354,0.13531500521933143,0.0008735714224087903,9.895856869670454e-05,7.994857435101802e-07,7.888259335967112e-05,7.994857435101802e-07,0.00662809214069651,0.0003298322850725888,5.241073207455626e-06,2.6649524783672675e-07,2.5405880293767954e-06,2.4872889798094494e-07,5519952
0.49154642018155403,0.23794227844991855,0.0006863143050985746,0.18141350297654807,0.0013019931024919344,0.010642142713214732,0.0001744532771696233,0.4809075628407907,0.00024492451625226776,0.06103975611777258,0.0020242822359333975,0.47581704249596074,0.000315888561202623,0.10466013896094892,0.0035406458908795297,0.38532704345516816,0.0005728046869025202,1.4619907408753743e-06,8.213431128513338e-08,2.792566583694535e-06,1.1498803579918673e-07,0.18141350297654807,0.0013019931024919344,0.12224920172266024,0.001431765314322445,0.00010447484395468966,2.135492093413468e-06,0.00011893048274087314,1.6426862257026677e-06,0.005653633183000871,0.0004765432740763439,7.884893883372804e-06,6.570744902810671e-07,8.262711715284418e-06,7.556356638232271e-07,2988726
0.48900275201565285,0.2398240102421272,0.00034876682059715216,0.19083549438242606,0.0009184166149211938,0.006506402180239013,7.71643576338479e-05,0.4798169782756569,0.0001410660912993782,0.04686995234495602,0.0012249037978981335,0.4743973878449671,0.00027264739697292924,0.07037188467358924,0.0017410208191136933,0.3899823134978703,0.0004006116233823937,4.2601155777020195e-07,1.607590784038498e-08,8.198712998596339e-07,2.4113861760577468e-08,0.19083549438242606,0.0009184166149211938,0.12620688854389275,0.0011129350997898522,6.984981956647274e-05,7.23415852817324e-07,6.13295884110687e-05,5.626567744134743e-07,0.005788130617930612,0.00032336688620934387,4.09935649929817e-06,2.411386176057747e-07,2.7409422867856393e-06,2.1702475584519725e-07,6093000
0.4848360804700638,0.2436156397867226,0.0010809609122256346,0.1946968780872089,0.0017596710638010872,0.03803358388126591,0.0009626794750216138,0.4775650576774944,0.0003919246034339578,0.055624662069886116,0.0031382130521669964,0.4729976105924455,0.00047124826568586064,0.06913221445027226,0.004184909897266069,0.3895359755215322,0.0008472142625129268,2.1121685215003715e-06,1.8774831302225525e-07,4.365148277767434e-06,4.224337043000743e-07,0.1946968780872089,0.0017596710638010872,0.12977632766880837,0.0021478407009746,0.00039427145734673597,1.1734269563890952e-05,0.00035812990708995187,7.040561738334571e-06,0.005835217568731693,0.0008603566444244846,2.675413460567137e-05,3.754966260445105e-06,1.3611752694113505e-05,2.722350538822701e-06,1042520
0.48996385239259616,0.24355920960604413,0.0006131686285275372,0.19228611607097493,0.0010198805633367843,0.02276759974581473,0.0004304841698806898,0.48228903797855277,0.00027622303577578476,0.03973813325437059,0.0022371740353103317,0.4761377137599575,0.0003111062068045321,0.05977192596696942,0.002743884393735321,0.38151517439053423,0.0006351321065826744,8.268603503110488e-07,5.167877189444055e-08,2.1963478055137235e-06,1.5503631568332164e-07,0.19228611607097493,0.0010198805633367843,0.1267147983220114,0.0013769808771273684,0.0002431486217633428,3.359120173138636e-06,0.00019379539460415206,2.8423324541942302e-06,0.0076047896781263995,0.0006188532934359257,1.7570782444109788e-05,1.5503631568332166e-06,8.811230608002115e-06,1.1110935957304719e-06,1907116
0.4901478752080363,0.24541872112033797,0.0003358820486007101,0.17668396111817214,0.0013079223235264402,0.013615006816071189,0.00021685670881388606,0.484235435573127,0.00021160060406546504,0.05945909153533137,0.0020541196460361452,0.48330256175616526,0.0003660622629626114,0.07091383929980152,0.0030738039672298205,0.3887311645354869,0.0004452429377210827,1.3394589520169663e-06,6.78207064312388e-08,1.8481142502512572e-06,1.0173105964685819e-07,0.17668396111817214,0.0013079223235264402,0.09545086223132548,0.0013820164453025685,0.0001861678391537505,2.543276491171455e-06,0.00016616073075653506,1.865069426859067e-06,0.005726441347521647,0.0004939042945854965,8.308036537826752e-06,6.78207064312388e-07,6.036042872380253e-06,8.308036537826753e-07,2940058
0.48573267826065575,0.24009637264685427,0.0005964846117548606,0.1889531103509744,0.001694907008799154,0.03860503894218086,0.0009228354336084991,0.4797608962755286,0.00031612954331683554,0.03044042766524744,0.0020274636069072803,0.47020071543265957,0.0004895262327804578,0.038711632275493235,0.0030817154788461035,0.4023128086195242,0.0006497812784110477,1.5331917805204495e-06,1.0951369860860354e-07,1.8252283101433922e-06,2.1902739721720707e-07,0.1889531103509744,0.001694907008799154,0.1338764810467355,0.002112519246159962,0.0005322365752378132,8.761095888688282e-06,0.00037125143828316596,9.12614155071696e-06,0.005557090113062572,0.0007454232418625614,1.825228310143392e-05,2.555319634200749e-06,1.1644956618714843e-05,2.555319634200749e-06,1334795
0.49129284968867537,0.23993637403296783,0.00013168033269236263,0.17484049498165036,0.0005067032876904366,0.006506741503937774,5.6928023879497054e-05,0.4853917499647966,6.625149599848982e-05,0.042295437672227945,0.0012008083649726281,0.481616292196141,0.00016985172442659187,0.051888632355227816,0.0014426153565763877,0.39454306982198006,0.00024136823997463058,3.6197009403148414e-07,1.0968790728226792e-08,4.442360244931851e-07,1.6453186092340188e-08,0.17484049498165036,0.0005067032876904366,0.11018336755946193,0.0007055126196395473,0.00010168069005066237,8.226593046170094e-07,6.658055972033662e-05,4.387516291290717e-07,0.005574010384363009,0.000244823409054022,2.6325097747744302e-06,1.0968790728226792e-07,1.6288654231416786e-06,1.316254887387215e-07,8944469
0.4893496830968376,0.2429354527796435,0.0007204916036079128,0.17878447627156258,0.0013649443539360327,0.017396469253759005,0.0004146933757573882,0.4811518028995646,0.000291716958724637,0.05257734672569521,0.002223901770615173,0.47980305200512335,0.0003933367842497921,0.09806055006576828,0.003689292510982537,0.38547169137952764,0.0008697530563423207,1.736689858859464e-06,1.1734390938239621e-07,3.473379717718928e-06,1.8775025501183395e-07,0.17878447627156258,0.0013649443539360327,0.12059269285755723,0.001501532664457142,0.00018094430826765497,5.397819831590226e-06,0.00018376056209283247,3.520317281471886e-06,0.005729199031686113,0.000652432136166123,1.2203766575769206e-05,1.4081269125887545e-06,1.0349732807527347e-05,1.4550644763417131e-06,2081015
0.4907736553588214,0.2384128023949333,0.000108563372729904,0.17933642793698792,0.00039270240329794,0.002594315043605406,2.3924104746370713e-05,0.48484000633717206,4.941009405131278e-05,0.03422629529470735,0.0006164733560862737,0.47807987246585454,0.00013003308745566258,0.07363249395655223,0.0011802640980937518,0.398317948497827,0.00017582357602203224,1.6114681953513952e-07,2.4791818390021464e-09,2.8758509332424896e-07,4.958363678004293e-09,0.17933642793698792,0.00039270240329794,0.09517336120109018,0.0005144798152297254,3.4237501196619645e-05,2.2312636551019318e-07,2.908080297149518e-05,1.7354272873015026e-07,0.005453505874889801,0.00016622914230509392,1.1156318275509658e-06,2.4791818390021465e-08,8.230883705487127e-07,4.462527310203864e-08,19745289
0.4892293371042139,0.2385061230758362,0.0003355936822523166,0.18724583222367988,0.0007327623992508849,0.003901928111633917,3.7266536060824824e-05,0.4801104836594743,0.00018496867636987169,0.0537216359515148,0.0011147809296940068,0.4769177888792254,0.00018813511407438622,0.07832475948674023,0.0015499956135729728,0.3902701696722343,0.0003020781570106859,3.361295409407729e-07,9.742885244660085e-09,5.74830229434945e-07,1.4614327866990125e-08,0.18724583222367988,0.0007327623992508849,0.11960078511230002,0.0007634037733453408,4.4281413436980084e-05,3.4100098356310297e-07,4.0286830486669445e-05,2.9228655733980255e-07,0.005832334679584643,0.0002663704825890067,2.4357213111650212e-06,9.742885244660085e-08,1.851148196485416e-06,1.16914622935921e-07,10146788
0.4861556434734507,0.24930017825408338,0.001488792568872414,0.2013370364656083,0.002301912237635346,0.06331864340046892,0.0017874502671147232,0.475634542925263,0.0005973153964846183,0.036899319186492266,0.0032274299648765666,0.46973011234474354,0.0005029010273628561,0.0514911562754536,0.0034226814493188503,0.38730058762986624,0.001161874787355564,1.6699140116774275e-06,2.5690984795037347e-07,4.4316948771439425e-06,5.780471578883403e-07,0.2013370364656083,0.002301912237635346,0.12417865955605276,0.0027913254979808075,0.0004926246334448411,1.605686549689834e-05,0.0004977628304038486,1.0276393918014938e-05,0.0077830838436565635,0.0010558994750760348,4.5601498011191285e-05,6.422746198759337e-06,1.7341414736650207e-05,3.917875181243195e-06,757953
0.4877194908318318,0.23870427242967737,0.00016487703246543002,0.19346194752726323,0.0005284800245911796,0.0034861455277605223,2.7759479994816412e-05,0.4805215962565949,4.1366244772910996e-05,0.03134074688746084,0.0007841528146190803,0.47436121749568777,0.00018524518344498517,0.07031904643800382,0.0014522281667484894,0.39036527264631954,0.0002195140725157419,2.687756005549547e-07,8.399237517342334e-09,4.493592071778148e-07,1.25988562760135e-08,0.19346194752726323,0.0005284800245911796,0.12653841884420783,0.0007474481466682943,3.842651164184117e-05,2.9397331310698167e-07,3.13291559396869e-05,1.6798475034684668e-07,0.0059285178092409125,0.0002542449196499524,2.2257979420957184e-06,8.399237517342334e-08,1.6000547470537146e-06,1.0499046896677917e-07,11614373
0.4914429620855914,0.2436968255691324,0.0003499233892362082,0.18419049995483255,0.0008112945509149718,0.009821601943700237,0.00011659924783167009,0.4812645262368891,0.0002030435177758393,0.06690748799956338,0.0014587470553078553,0.476921581192383,0.0002380986795700591,0.07674793680444329,0.001896371171900212,0.3836430624472353,0.00035758777944928135,6.910515765885619e-07,2.5129148239584074e-08,1.4700551720156681e-06,5.025829647916815e-08,0.18419049995483255,0.0008112945509149718,0.1203507783723576,0.0009329196283945587,9.423430589844026e-05,1.3821031531771239e-06,9.536511756922155e-05,8.795201883854425e-07,0.0059669162494892375,0.00035658261351969797,6.533578542291859e-06,3.7693722359376107e-07,4.774538165520974e-06,4.020663718333452e-07,3923561
0.48639481147456964,0.24050205807002661,0.0004486109301292861,0.18750934868984334,0.0008870810319133462,0.010325174117644631,0.0001383498724241555,0.48182612685675136,5.9758452748653556e-05,0.03383451160140584,0.0014798365935212027,0.47711112457280913,0.00031207191990963526,0.07328305820921702,0.0027143617204055085,0.3945622466355827,0.00041951641071024466,8.209241993754428e-07,4.8289658786790754e-08,1.1951690549730712e-06,6.036207348348844e-08,0.18750934868984334,0.0008870810319133462,0.11455405653964167,0.0011372214644289223,0.00014076435536349504,1.8108622045046533e-06,0.00011384287058985921,1.086517322702792e-06,0.005563813761267064,0.0004412467571643005,5.915483201381868e-06,4.828965878679075e-07,3.718303726582888e-06,5.07041417261303e-07,4093465
0.48805839757165426,0.23873001615070907,0.00014962927253121854,0.18893457603765673,0.0004524331736052233,0.0034615636189502435,2.6876085894142437e-05,0.48031633121718925,3.053580822866396e-05,0.030571147422456684,0.0006634009173473286,0.4721695986900061,0.00015382270437285778,0.06213884486102511,0.0012141128844775154,0.39757565130558997,0.00020799421934530657,2.4016927820297497e-07,7.624421530253174e-09,3.4691117962651937e-07,1.143663229537976e-08,0.18893457603765673,0.0004524331736052233,0.12983459686594465,0.000625469420234319,3.762652025179941e-05,2.668547535588611e-07,3.308998944129877e-05,1.9061053825632935e-07,0.005694375464084885,0.00023494654945475154,1.9442274902145593e-06,7.624421530253173e-08,1.4829499876342422e-06,8.76808475979115e-08,12784227
0.48854440159397217,0.23669819883872914,0.0007497225924727954,0.1884638870272576,0.001870837684486402,0.04390525353537939,0.0012344291174027704,0.4815929330160165,0.0002455908060475351,0.027477494891307082,0.002650623181654282,0.4700649653310169,0.000289528897524966,0.06522956559494184,0.004472435206176392,0.4024433175347985,0.0007867230905590531,2.8675386016849674e-06,2.3125311303911026e-07,4.671312883390027e-06,4.625062260782205e-07,0.1884638870272576,0.001870837684486402,0.11128732310648927,0.0024216825997455628,0.0006720215464916544,1.3412680556268395e-05,0.00043383084006137085,6.012580939016866e-06,0.006391836044401008,0.0009597004191123075,2.4975336208223907e-05,3.700049808625764e-06,2.0396524570049524e-05,3.3762954503710097e-06,1056426
0.48925854701101823,0.23833615326050153,0.0004577668647661803,0.18564170111830108,0.000936918167222813,0.007619754800047052,0.00010182589722696741,0.4797809442411539,0.00022143885010300274,0.05228475029859834,0.0014176683061422834,0.4746689644330676,0.00035354271284495655,0.07901399835703782,0.002263452794983355,0.3928326200100058,0.0004076033707446517,7.294691361696389e-07,2.997818367820434e-08,1.2091200750209085e-06,4.99636394636739e-08,0.18564170111830108,0.000936918167222813,0.12647066224698242,0.0011965292378760626,8.064131409436967e-05,1.0992000682008258e-06,8.184044144149785e-05,8.993455103461302e-07,0.006127141034709258,0.00043658228163358253,5.396073062076782e-06,3.997091157093912e-07,4.446763912266977e-06,3.8971638781665643e-07,4961119
0.48902508034419245,0.24582586345195087,0.0011563852778594343,0.19335958106442008,0.0016696380538945821,0.047599780205878975,0.0012475289450798823,0.4792806830224863,0.0003434976958370635,0.04894130105777995,0.0030476163726837306,0.4726049790465086,0.0006585129956677369,0.06498030789689829,0.004253561019594283,0.3824052184297123,0.0010777738648817979,2.2785916805112005e-06,2.8482396006390006e-07,4.728077737060741e-06,4.557183361022401e-07,0.19335958106442008,0.0016696380538945821,0.13184615040941958,0.002334417176683725,0.0004693898861853073,1.0253662562300402e-05,0.00038451234608626505,1.0253662562300402e-05,0.006194921131389826,0.0006875650395942547,3.30395793674124e-05,3.4178875207668007e-06,2.2216268884984203e-05,4.044500232907381e-06,865454
0.4883951880130147,0.23787386579886308,0.00038226291585808975,0.1872289131782985,0.0007949381542902552,0.00573453570522072,7.695575541858562e-05,0.4806996864670748,0.00017485235582126714,0.049386134052121305,0.0014415144916437178,0.47656190869087106,0.00024352056834862047,0.0797602007362437,0.002253175723553781,0.39054564901460836,0.00030441920941544354,4.587746957646451e-07,2.2198775601515084e-08,9.101497996621184e-07,2.959836746868678e-08,0.1872289131782985,0.0007949381542902552,0.12324005455590722,0.0010884059677422845,6.0158681880105876e-05,6.659632680454525e-07,5.80867961572978e-05,4.4397551203030166e-07,0.0059768723388705924,0.00037871111176184734,3.7737918522575644e-06,2.2198775601515083e-07,2.885840828196961e-06,2.3678693974949425e-07,6651194
0.49476398162250806,0.24541612762359508,0.00016871509637544308,0.1696951461057709,0.0003804420055131962,0.0016151043762128732,1.2103826706981718e-05,0.48614218450305674,7.458622975239776e-05,0.08312780299662158,0.0009836880829986602,0.4835443286494832,0.0001191470441468513,0.07664886951877191,0.0011869675297471655,0.37902355229767803,0.00019715548680747304,9.906405786964204e-08,1.8011646885389464e-09,2.1974209200175143e-07,3.6023293770778927e-09,0.1696951461057709,0.0003804420055131962,0.10361787050508751,0.0005129356800021211,1.8299833235555693e-05,1.440931750831157e-07,1.6786854897182977e-05,9.005823442694731e-08,0.007130414745694209,0.00018651060349820787,1.0446755193525889e-06,3.602329377077893e-08,6.340099703657092e-07,2.7017470328084194e-08,27862596
0.5001692781547944,0.25149094409249834,0.00042088145581647453,0.1554272977929478,0.0008501104216650093,0.014851555948640198,0.0002380709861143565,0.4960095469556181,0.00011452783763986574,0.051978442417833004,0.0022686862765133172,0.4921459854123794,0.0003619480349901296,0.05540309188358601,0.0025404812031571966,0.36399835040420425,0.0005090311617550301,6.678008025648148e-07,5.008506019236111e-08,1.3856866653219908e-06,8.347510032060185e-08,0.1554272977929478,0.0008501104216650093,0.10705097290414943,0.001145779227000581,0.00019099102953353705,2.5042530096180554e-06,0.00015442893559311342,2.0034024076944443e-06,0.008524477244739861,0.0005511026123166135,1.1352613643601852e-05,6.678008025648148e-07,2.904933491156944e-06,4.3407052166712967e-07,3051217
0.48303536313873463,0.23806953425997432,0.0008286664153698969,0.19664624390432847,0.0023270557809642544,0.0707676489304577,0.0020006815782627027,0.4784560938880639,0.00013271007769424792,0.018267696508657057,0.0017884997679957365,0.46345059626598406,0.0006689513800053078,0.047308056417122775,0.003864795227735394,0.4024633714335048,0.0008811331902722739,2.931966832779896e-06,4.629421314915625e-07,4.475107271085104e-06,5.400991534068229e-07,0.19664624390432847,0.0023270557809642544,0.1390462123339291,0.0027367595673342873,0.0009189401310107515,2.0832395917120313e-05,0.0007121593122778537,1.6974544821357293e-05,0.004360143308431366,0.0006072257624730995,3.086280876610417e-05,4.629421314915625e-06,1.782327206242516e-05,5.5553055778987504e-06,624594
0.49225026262438043,0.24229831244924208,0.00034779920554916426,0.1824372130212174,0.0006962443322972211,0.0061882774060449475,5.68997856115381e-05,0.4793038878746493,0.0002869651726352804,0.043822406298649745,0.0013227878952230328,0.4774724663953528,0.00018714098735188021,0.053396896229834595,0.0014876739612676138,0.39469249738767637,0.00030798697165378467,3.229605994462947e-07,1.174402179804708e-08,4.580168501238361e-07,1.761603269707062e-08,0.1824372130212174,0.0006962443322972211,0.11860692782599778,0.0009105727301115804,7.445709819961849e-05,7.046413078828248e-07,6.717580468482929e-05,5.872010899023539e-07,0.006040537611825515,0.0002581335991210748,2.994725558502005e-06,1.1744021798047079e-07,1.7909633242021796e-06,1.4092826157656495e-07,8411808
0.48849510031558807,0.24425064994008702,0.00030118983554573757,0.1858897202317439,0.0005775132856641523,0.006781710513322878,8.202500836848406e-05,0.48144129023131527,0.00018741760633031533,0.031881226819912276,0.0008520654316151412,0.4793915506741869,0.0002587466626108824,0.058439480235460126,0.0016180863569434094,0.3911770605280504,0.00029567154179337276,4.0876250017516973e-07,1.3625416672505658e-08,5.382039585639735e-07,2.0438125008758487e-08,0.1858897202317439,0.0005775132856641523,0.1160387491518102,0.0009426744524873039,9.020025837198746e-05,7.493979169878111e-07,7.357725003153054e-05,6.812708336252829e-07,0.005904438060863601,0.0002866106397061565,3.4744812514889428e-06,1.3625416672505657e-07,1.955247292504562e-06,1.5669229173381504e-07,7288000
0.4843940501236424,0.2386496890597,0.0006616615615952121,0.1929393556204449,0.0014042249735164763,0.017688349035086613,0.00033752882360057465,0.47687569407856906,9.482327262241825e-05,0.028389720087468723,0.0016860681079315864,0.4709895591306584,0.0004995951925978934,0.08446967445910007,0.003723849130105328,0.39616270229272615,0.0005933677918394537,1.9174789200655214e-06,1.3133417260722748e-07,3.546022660395142e-06,2.10134676171564e-07,0.1929393556204449,0.0014042249735164763,0.13951655422900297,0.0018147755970866694,0.00013159684095244195,3.6773568330023697e-06,0.00017730113301975712,3.1520201425734596e-06,0.005166686350368329,0.0005994091637793863,1.2870748915508293e-05,1.5760100712867298e-06,1.160994085847891e-05,1.6022769058081752e-06,1831102
0.48645877739607146,0.24176516668994022,0.00028101869009529375,0.19551095692449233,0.0005938985274179483,0.007303788702500718,6.69252669273135e-05,0.4803611606957494,6.026645573429365e-05,0.027192899137307523,0.0008102677468164543,0.4737215673375651,0.00021763355063768699,0.05714473761600651,0.0016294701010564543,0.39007063102462486,0.0002982135949481551,3.624416218985492e-07,1.6857749855746475e-08,6.658811193019857e-07,2.528662478361971e-08,0.19551095692449233,0.0005938985274179483,0.1305753259239033,0.0009318964120256651,8.715456675420928e-05,6.74309994229859e-07,6.675668942875604e-05,4.214437463936619e-07,0.005556904373698989,0.00030360807490199403,4.2144374639366184e-06,2.528662478361971e-07,2.907961850116267e-06,2.3600849798045062e-07,5778709
0.48703292198733766,0.24521868761899673,0.0019735358726647645,0.19023805561273816,0.0030463084249216952,0.07292111179187216,0.0021480379919319643,0.4790972303730436,0.0006090954924897989,0.05525401865977719,0.004613503648435693,0.47557561141373694,0.0006041097176535932,0.05270379483105797,0.006015337339882201,0.38284934004751026,0.0024654656565037286,3.9886198689645764e-06,6.647699781607627e-07,5.567448567096388e-06,9.140587199710488e-07,0.19023805561273816,0.0030463084249216952,0.12927698669045082,0.003170952795826838,0.0007495281503762599,3.73933112715429e-05,0.000677234415251277,2.659079912643051e-05,0.0064208470265602665,0.0011716570865083443,4.8195823416655297e-05,9.140587199710487e-06,2.301766049381641e-05,6.647699781607627e-06,585501
0.47795468521314133,0.22802320610611929,0.0004977402021831744,0.1680940751182183,0.0012487528510825522,0.004783286094446322,0.0001239535439931012,0.47432440095244216,7.181326300155253e-05,0.027061493701117607,0.0012731033253187108,0.47374893183532435,0.00011900090516540792,0.21823046341076197,0.003153317626932156,0.38982811777967097,0.00038506766885315234,2.600135384538971e-06,8.254398046155463e-08,5.846865282693453e-06,9.63013105384804e-08,0.1680940751182183,0.0012487528510825522,0.11512408954973025,0.0012056924079417745,3.686964460616107e-05,6.878665038462886e-07,5.956923923308859e-05,1.2381597069233195e-06,0.003979720444653087,0.00038080289652930535,4.677492226154762e-06,4.1271990230777315e-07,7.882950134078467e-06,7.704104843078432e-07,3411307
0.4885924514327477,0.23670125683857218,0.0005293511867660123,0.1861136082378819,0.0012245704337618,0.007877778441427848,0.00012005592487860785,0.480477776028254,0.0001630550343748791,0.04369965339934953,0.0014285148082417783,0.47633860941319234,0.00024533604063059445,0.08140002683708729,0.0023525938015751965,0.3915873645960417,0.0005343744472211842,6.429773382620002e-07,3.013956273103126e-08,1.2759081556136565e-06,5.0232604551718765e-08,0.1861136082378819,0.0012245704337618,0.12740374934201507,0.0012295936942169718,7.313867222730253e-05,1.0046520910343752e-06,7.464565036385408e-05,8.037216728275002e-07,0.005745705773834695,0.0004202459696796792,5.023260455171877e-06,4.018608364137501e-07,4.500841367834001e-06,3.9181431550340634e-07,4874747
0.49467563651915825,0.26042392495720035,0.0015029086159399898,0.16567200443006982,0.0018943049591328798,0.06904711571208949,0.0017449475811512657,0.4790231166614869,0.001099510340587863,0.06709613496220465,0.0041940085156444255,0.4827230456365761,0.0007954613925538632,0.04771834871710794,0.00435670137380297,0.38345373119951054,0.0009374842564381658,5.334192070771925e-06,5.334192070771925e-07,4.467385859271487e-06,5.334192070771925e-07,0.16567200443006982,0.0018943049591328798,0.10682719782734049,0.0021790174609103313,0.0009068126520312272,3.733934449540347e-05,0.0008054630026865606,2.267031630078068e-05,0.00648637755805866,0.0009821581150308806,3.667257048655698e-05,5.334192070771925e-06,2.2870348503434623e-05,4.4007084583868374e-06,739795
0.49092404917443694,0.24395282576674984,0.00018982296556873982,0.17842310487383028,0.0008130514260311808,0.0060365827934802194,8.003729518383433e-05,0.48338595255741507,0.00010603170875238937,0.048251722917207904,0.0014881270547012029,0.47959324720767277,0.0002808388277910647,0.07844108236590257,0.0019680675079451508,0.3883926617412422,0.00026780620627440494,4.6039152096895854e-07,1.4165892952891032e-08,8.428706306970164e-07,2.8331785905782063e-08,0.17842310487383028,0.0008130514260311808,0.11283232898228376,0.0008768687737839548,6.905872814534377e-05,7.791241124090067e-07,6.912955761010823e-05,4.958062533511861e-07,0.0057582229969559105,0.0003311985772385923,3.612302702987213e-06,2.1248839429336546e-07,2.7127685004786322e-06,2.4082018019914753e-07,7016270
0.4904206157406011,0.24105126911444816,0.0007311387284871864,0.1875388070795557,0.0012047787667394917,0.011995434523873612,0.00018019984823320554,0.4815622669170715,0.00014688421144692072,0.03803808727163134,0.0020168268988505125,0.47571282885629923,0.0004184969152956959,0.08193102844646816,0.0029083073866490302,0.38706287346386803,0.0007577255913412659,8.369938305913918e-07,4.923493121125834e-08,2.0350438233986783e-06,9.846986242251668e-08,0.1875388070795557,0.0012047787667394917,0.12105753593074305,0.0014652315528470483,0.00010585510210420544,2.297630123192056e-06,0.00011504562259697366,1.4770479363377502e-06,0.006332104503079935,0.0005251725995867556,9.190520492768225e-06,8.205821868543057e-07,6.400541057463585e-06,6.892890369576169e-07,3004279
0.49444629958153635,0.24553790746737583,5.23797916739763e-05,0.1630623730232966,0.0001978162262281024,0.0013614336761860607,7.193088274612907e-06,0.4883214416037897,6.456143153658695e-05,0.035825648552428146,0.0005113643298272534,0.4851650867547141,0.00010218972343898407,0.06960697354727181,0.0008382782244235399,0.39293069826661425,0.00012306353652310594,8.188279121713467e-08,1.2597352494943796e-09,1.3227220119690985e-07,2.5194704989887592e-09,0.1630623730232966,0.0001978162262281024,0.0874688100392626,0.00033759644951199876,2.130212306894996e-05,1.0077881995955037e-07,1.7321359680547718e-05,6.298676247471897e-08,0.005943796230336836,0.00014110294529586545,6.172702722522459e-07,1.2597352494943796e-08,4.0311527983820146e-07,1.3857087744438175e-08,39536653
